,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
269,BSA,200,2,0.3,1.0,1053.5917355323777,84066,81.9209976196289,False,101,100,0.2
270,MOEA-QR-BSA,200,2,0.3,1.0,94.63170368831327,84789,80.98200225830078,False,101,100,0.2
271,BSA,200,2,0.3,1.0,94.63170368831327,84789,81.22699737548828,False,101,100,0.2
272,MOEA-QR-BSA,200,2,0.3,1.0,1423.6340633922619,85449,81.64800262451172,False,101,100,0.2
273,BSA,200,2,0.3,1.0,1423.6340633922619,85449,81.65599822998047,False,101,100,0.2
274,MOEA-QR-BSA,200,2,0.3,1.0,32.35808690583869,82185,80.94499969482422,False,101,100,0.2
275,BSA,200,2,0.3,1.0,32.35808690583869,82185,80.91200256347656,False,101,100,0.2
276,MOEA-QR-BSA,200,2,0.3,1.0,395.0448418700966,81825,81.30799865722656,False,101,100,0.2
277,BSA,200,2,0.3,1.0,395.0448418700966,81825,81.28700256347656,False,101,100,0.2
278,MOEA-QR-BSA,200,2,0.3,1.0,1485.9718803240664,81858,80.91999816894531,False,101,100,0.2
279,BSA,200,2,0.3,1.0,1485.9718803240664,81858,80.00800323486328,False,101,100,0.2
280,MOEA-QR-BSA,200,2,0.45,1.0,425.4478185990797,85119,81.53600311279297,False,101,100,0.2
281,BSA,200,2,0.45,1.0,425.4478185990797,85119,81.46700286865234,False,101,100,0.2
282,MOEA-QR-BSA,200,2,0.45,1.0,1750.0835547569723,80937,81.1719970703125,False,101,100,0.2
283,BSA,200,2,0.45,1.0,1750.0835547569723,80937,81.34400177001953,False,101,100,0.2
284,MOEA-QR-BSA,200,2,0.45,1.0,1231.9712839234926,83259,81.1719970703125,False,101,100,0.2
285,BSA,200,2,0.45,1.0,1231.9712839234926,83259,81.22899627685547,False,101,100,0.2
286,MOEA-QR-BSA,200,2,0.45,1.0,192.2548462682353,85491,81.29499816894531,False,101,100,0.2
287,BSA,200,2,0.45,1.0,192.2548462682353,85491,81.41300201416016,False,101,100,0.2
288,MOEA-QR-BSA,200,2,0.45,1.0,2183.1097790637177,82923,81.4000015258789,False,101,100,0.2
289,BSA,200,2,0.45,1.0,2183.1097790637177,82923,81.18399810791016,False,101,100,0.2
290,MOEA-QR-BSA,200,2,0.45,1.0,1591.064967641218,82869,81.48500061035156,False,101,100,0.2
291,BSA,200,2,0.45,1.0,1591.064967641218,82869,81.33200073242188,False,101,100,0.2
292,MOEA-QR-BSA,200,2,0.45,1.0,1488.4820328975004,86253,81.5199966430664,False,101,100,0.2
293,BSA,200,2,0.45,1.0,1488.4820328975004,86253,81.63099670410156,False,101,100,0.2
294,MOEA-QR-BSA,200,2,0.45,1.0,1525.7397466693433,86415,81.08799743652344,False,101,100,0.2
295,BSA,200,2,0.45,1.0,1525.7397466693433,86415,81.26100158691406,False,101,100,0.2
296,MOEA-QR-BSA,200,2,0.45,1.0,748.8315862761674,85386,81.35099792480469,False,101,100,0.2
297,BSA,200,2,0.45,1.0,748.8315862761674,85386,81.47200012207031,False,101,100,0.2
298,MOEA-QR-BSA,200,2,0.45,1.0,2264.8881719889805,84807,81.16200256347656,False,101,100,0.2
299,BSA,200,2,0.45,1.0,2264.8881719889805,84807,81.13300323486328,False,101,100,0.2
300,MOEA-QR-BSA,200,2,0.1,0.4,13.376067136137525,82359,80.95600128173828,False,101,100,0.2
301,BSA,200,2,0.1,0.4,13.376067136137525,82359,81.16000366210938,False,101,100,0.2
302,MOEA-QR-BSA,200,2,0.1,0.4,475.8581703222155,85698,81.55500030517578,False,101,100,0.2
303,BSA,200,2,0.1,0.4,475.8581703222155,85698,81.41799926757812,False,101,100,0.2
304,MOEA-QR-BSA,200,2,0.1,0.4,20.030645060619893,83823,81.38300323486328,False,101,100,0.2
305,BSA,200,2,0.1,0.4,20.030645060619893,83823,81.37200164794922,False,101,100,0.2
306,MOEA-QR-BSA,200,2,0.1,0.4,1164.788775465455,86444,81.37000274658203,False,101,100,0.2
307,BSA,200,2,0.1,0.4,1164.788775465455,86444,81.40799713134766,False,101,100,0.2
308,MOEA-QR-BSA,200,2,0.1,0.4,450.28001794092745,81099,81.38300323486328,False,101,100,0.2
309,BSA,200,2,0.1,0.4,450.28001794092745,81099,81.4990005493164,False,101,100,0.2
310,MOEA-QR-BSA,200,2,0.1,0.4,137.860678389889,84066,81.25,False,101,100,0.2
311,BSA,200,2,0.1,0.4,137.860678389889,84066,81.18000030517578,False,101,100,0.2
312,MOEA-QR-BSA,200,2,0.1,0.4,146.90666029999647,84858,81.55599975585938,False,101,100,0.2
313,BSA,200,2,0.1,0.4,146.90666029999647,84858,81.57499694824219,False,101,100,0.2
314,MOEA-QR-BSA,200,2,0.1,0.4,168.177161415921,84717,81.30699920654297,False,101,100,0.2
315,BSA,200,2,0.1,0.4,168.177161415921,84717,81.08699798583984,False,101,100,0.2
316,MOEA-QR-BSA,200,2,0.1,0.4,767.3787937796096,86673,81.26100158691406,False,101,100,0.2
317,BSA,200,2,0.1,0.4,767.3787937796096,86673,81.23300170898438,False,101,100,0.2
318,MOEA-QR-BSA,200,2,0.1,0.4,11.237963751093057,82872,80.82099914550781,False,101,100,0.2
319,BSA,200,2,0.1,0.4,11.237963751093057,82872,80.81600189208984,False,101,100,0.2
320,MOEA-QR-BSA,200,2,0.3,0.4,32.82168366699994,78159,81.30899810791016,False,101,100,0.2
321,BSA,200,2,0.3,0.4,32.82168366699994,78159,81.19000244140625,False,101,100,0.2
322,MOEA-QR-BSA,200,2,0.3,0.4,676.7690556124542,83703,81.50399780273438,False,101,100,0.2
323,BSA,200,2,0.3,0.4,676.7690556124542,83703,81.59100341796875,False,101,100,0.2
324,MOEA-QR-BSA,200,2,0.3,0.4,2022.9607667958248,84009,94.1719970703125,False,101,100,0.2
325,BSA,200,2,0.3,0.4,2022.9607667958248,84009,94.16300201416016,False,101,100,0.2
326,MOEA-QR-BSA,200,2,0.3,0.4,957.1765266174638,85746,81.48200225830078,False,101,100,0.2
327,BSA,200,2,0.3,0.4,957.1765266174638,85746,81.39199829101562,False,101,100,0.2
328,MOEA-QR-BSA,200,2,0.3,0.4,407.5456075455082,83373,81.38999938964844,False,101,100,0.2
329,BSA,200,2,0.3,0.4,407.5456075455082,83373,81.48500061035156,False,101,100,0.2
330,MOEA-QR-BSA,200,2,0.3,0.4,485.6148539517136,79257,80.9520034790039,False,101,100,0.2
331,BSA,200,2,0.3,0.4,485.6148539517136,79257,80.88200378417969,False,101,100,0.2
332,MOEA-QR-BSA,200,2,0.3,0.4,870.6610339591832,80379,81.21900177001953,False,101,100,0.2
333,BSA,200,2,0.3,0.4,870.6610339591832,80379,81.13700103759766,False,101,100,0.2
334,MOEA-QR-BSA,200,2,0.3,0.4,2433.6027162487094,82308,80.81700134277344,False,101,100,0.2
335,BSA,200,2,0.3,0.4,2433.6027162487094,82308,80.78900146484375,False,101,100,0.2
336,MOEA-QR-BSA,200,2,0.3,0.4,403.11039184973447,78435,80.89099884033203,False,101,100,0.2
337,BSA,200,2,0.3,0.4,403.11039184973447,78435,80.94499969482422,False,101,100,0.2
338,MOEA-QR-BSA,200,2,0.3,0.4,119.60913421802216,83487,81.23200225830078,False,101,100,0.2
339,BSA,200,2,0.3,0.4,119.60913421802216,83487,81.08999633789062,False,101,100,0.2
340,MOEA-QR-BSA,200,2,0.45,0.4,676.426128889008,75288,81.0770034790039,False,101,100,0.2
341,BSA,200,2,0.45,0.4,676.426128889008,75288,81.03099822998047,False,101,100,0.2
342,MOEA-QR-BSA,200,2,0.45,0.4,2007.5359032596382,79257,81.22799682617188,False,101,100,0.2
343,BSA,200,2,0.45,0.4,2007.5359032596382,79257,81.31199645996094,False,101,100,0.2
344,MOEA-QR-BSA,200,2,0.45,0.4,2423.697451065548,82569,81.33699798583984,False,101,100,0.2
345,BSA,200,2,0.45,0.4,2423.697451065548,82569,81.49600219726562,False,101,100,0.2
346,MOEA-QR-BSA,200,2,0.45,0.4,441.0628473917052,81258,80.93399810791016,False,101,100,0.2
347,BSA,200,2,0.45,0.4,441.0628473917052,81258,81.18099975585938,False,101,100,0.2
348,MOEA-QR-BSA,200,2,0.45,0.4,989.0845889282291,83202,80.83599853515625,False,101,100,0.2
349,BSA,200,2,0.45,0.4,989.0845889282291,83202,80.91600036621094,False,101,100,0.2
350,MOEA-QR-BSA,200,2,0.45,0.4,84.23058723559004,79539,80.86000061035156,False,101,100,0.2
351,BSA,200,2,0.45,0.4,84.23058723559004,79539,81.04100036621094,False,101,100,0.2
352,MOEA-QR-BSA,200,2,0.45,0.4,3315.5110242857413,79947,81.20700073242188,False,101,100,0.2
353,BSA,200,2,0.45,0.4,3315.5110242857413,79947,81.21700286865234,False,101,100,0.2
354,MOEA-QR-BSA,200,2,0.45,0.4,188.3253340316799,76047,81.38200378417969,False,101,100,0.2
355,BSA,200,2,0.45,0.4,188.3253340316799,76047,81.37100219726562,False,101,100,0.2
356,MOEA-QR-BSA,200,2,0.45,0.4,2231.384612200793,78537,81.39700317382812,False,101,100,0.2
357,BSA,200,2,0.45,0.4,2231.384612200793,78537,81.26599884033203,False,101,100,0.2
358,MOEA-QR-BSA,200,2,0.45,0.4,1701.0271517172698,78198,81.01399993896484,False,101,100,0.2
359,BSA,200,2,0.45,0.4,1701.0271517172698,78198,81.18800354003906,False,101,100,0.2
360,MOEA-QR-BSA,300,2,0.1,0.0,1311.2827703394987,191499,422.9859924316406,False,151,100,0.2
361,BSA,300,2,0.1,0.0,1311.2827703394987,191499,422.96600341796875,False,151,100,0.2
362,MOEA-QR-BSA,300,2,0.1,0.0,713.0184933116196,190545,423.6990051269531,False,151,100,0.2
363,BSA,300,2,0.1,0.0,713.0184933116196,190545,423.60699462890625,False,151,100,0.2
364,MOEA-QR-BSA,300,2,0.1,0.0,1998.1147439639126,186084,422.9939880371094,False,151,100,0.2
365,BSA,300,2,0.1,0.0,1998.1147439639126,186084,423.0419921875,False,151,100,0.2
366,MOEA-QR-BSA,300,2,0.1,0.0,1824.9031900784166,196959,423.3869934082031,False,151,100,0.2
367,BSA,300,2,0.1,0.0,1824.9031900784166,196959,423.3059997558594,False,151,100,0.2
368,MOEA-QR-BSA,300,2,0.1,0.0,391.2379069184016,184260,421.6109924316406,False,151,100,0.2
369,BSA,300,2,0.1,0.0,391.2379069184016,184260,421.5509948730469,False,151,100,0.2
370,MOEA-QR-BSA,300,2,0.1,0.0,1388.7211000303053,182634,423.7460021972656,False,151,100,0.2
371,BSA,300,2,0.1,0.0,1388.7211000303053,182634,423.9729919433594,False,151,100,0.2
372,MOEA-QR-BSA,300,2,0.1,0.0,25.986018050966987,194268,423.0880126953125,False,151,100,0.2
373,BSA,300,2,0.1,0.0,25.986018050966987,194268,422.97900390625,False,151,100,0.2
374,MOEA-QR-BSA,300,2,0.1,0.0,101.56567020909132,188388,423.1860046386719,False,151,100,0.2
375,BSA,300,2,0.1,0.0,101.56567020909132,188388,422.95098876953125,False,151,100,0.2
376,MOEA-QR-BSA,300,2,0.1,0.0,28.3185618082003,188649,422.03399658203125,False,151,100,0.2
377,BSA,300,2,0.1,0.0,28.3185618082003,188649,422.00799560546875,False,151,100,0.2
378,MOEA-QR-BSA,300,2,0.1,0.0,870.5335158911066,192930,423.14300537109375,False,151,100,0.2
379,BSA,300,2,0.1,0.0,870.5335158911066,192930,423.3810119628906,False,151,100,0.2
380,MOEA-QR-BSA,300,2,0.3,0.0,3459.9800136312733,186012,423.07501220703125,False,151,100,0.2
381,BSA,300,2,0.3,0.0,3459.9800136312733,186012,423.04400634765625,False,151,100,0.2
382,MOEA-QR-BSA,300,2,0.3,0.0,818.7861672392978,186069,465.06298828125,False,151,100,0.2
383,BSA,300,2,0.3,0.0,818.7861672392978,186069,464.69500732421875,False,151,100,0.2
384,MOEA-QR-BSA,300,2,0.3,0.0,476.39477828906035,180267,422.1289978027344,False,151,100,0.2
385,BSA,300,2,0.3,0.0,476.39477828906035,180267,422.2170104980469,False,151,100,0.2
386,MOEA-QR-BSA,300,2,0.3,0.0,1017.5422410241466,182511,423.3370056152344,False,151,100,0.2
387,BSA,300,2,0.3,0.0,1017.5422410241466,182511,422.5610046386719,False,151,100,0.2
388,MOEA-QR-BSA,300,2,0.3,0.0,2600.517239433222,191253,423.20001220703125,False,151,100,0.2
389,BSA,300,2,0.3,0.0,2600.517239433222,191253,422.90399169921875,False,151,100,0.2
390,MOEA-QR-BSA,300,2,0.3,0.0,1382.8655493672893,180414,422.489990234375,False,151,100,0.2
391,BSA,300,2,0.3,0.0,1382.8655493672893,180414,422.24798583984375,False,151,100,0.2
392,MOEA-QR-BSA,300,2,0.3,0.0,2558.061536350668,185727,422.302001953125,False,151,100,0.2
393,BSA,300,2,0.3,0.0,2558.061536350668,185727,422.2569885253906,False,151,100,0.2
394,MOEA-QR-BSA,300,2,0.3,0.0,3121.902657721418,185685,423.2330017089844,False,151,100,0.2
395,BSA,300,2,0.3,0.0,3121.902657721418,185685,422.4809875488281,False,151,100,0.2
396,MOEA-QR-BSA,300,2,0.3,0.0,2817.5328153025207,183942,421.8320007324219,False,151,100,0.2
397,BSA,300,2,0.3,0.0,2817.5328153025207,183942,421.7040100097656,False,151,100,0.2
398,MOEA-QR-BSA,300,2,0.3,0.0,3962.749110958196,193761,423.4580078125,False,151,100,0.2
399,BSA,300,2,0.3,0.0,3962.749110958196,193761,423.6659851074219,False,151,100,0.2
400,MOEA-QR-BSA,300,2,0.45,0.0,910.4265964261624,181287,422.45001220703125,False,151,100,0.2
401,BSA,300,2,0.45,0.0,910.4265964261624,181287,422.97900390625,False,151,100,0.2
402,MOEA-QR-BSA,300,2,0.45,0.0,336.1899891398942,179109,421.8710021972656,False,151,100,0.2
403,BSA,300,2,0.45,0.0,336.1899891398942,179109,421.05999755859375,False,151,100,0.2
404,MOEA-QR-BSA,300,2,0.45,0.0,7040.535192909716,176532,422.8370056152344,False,151,100,0.2
405,BSA,300,2,0.45,0.0,7040.535192909716,176532,422.9530029296875,False,151,100,0.2
406,MOEA-QR-BSA,300,2,0.45,0.0,3954.7200510626167,185022,422.47100830078125,False,151,100,0.2
407,BSA,300,2,0.45,0.0,3954.7200510626167,185022,422.9010009765625,False,151,100,0.2
408,MOEA-QR-BSA,300,2,0.45,0.0,1605.5806020577973,182658,467.34100341796875,False,151,100,0.2
409,BSA,300,2,0.45,0.0,1605.5806020577973,182658,467.1940002441406,False,151,100,0.2
410,MOEA-QR-BSA,300,2,0.45,0.0,5404.931708931125,188772,423.6650085449219,False,151,100,0.2
411,BSA,300,2,0.45,0.0,5404.931708931125,188772,422.9960021972656,False,151,100,0.2
412,MOEA-QR-BSA,300,2,0.45,0.0,6481.421371054729,178617,422.3819885253906,False,151,100,0.2
413,BSA,300,2,0.45,0.0,6481.421371054729,178617,422.6059875488281,False,151,100,0.2
414,MOEA-QR-BSA,300,2,0.45,0.0,4442.867789666939,181896,423.2359924316406,False,151,100,0.2
415,BSA,300,2,0.45,0.0,4442.867789666939,181896,423.18499755859375,False,151,100,0.2
416,MOEA-QR-BSA,300,2,0.45,0.0,3172.941996909998,182367,421.97900390625,False,151,100,0.2
417,BSA,300,2,0.45,0.0,3172.941996909998,182367,421.7239990234375,False,151,100,0.2
418,MOEA-QR-BSA,300,2,0.45,0.0,4230.075738384058,190410,423.7820129394531,False,151,100,0.2
419,BSA,300,2,0.45,0.0,4230.075738384058,190410,423.7640075683594,False,151,100,0.2
420,MOEA-QR-BSA,300,2,0.1,1.0,598.2298128317693,193173,423.85198974609375,False,151,100,0.2
421,BSA,300,2,0.1,1.0,598.2298128317693,193173,423.32000732421875,False,151,100,0.2
422,MOEA-QR-BSA,300,2,0.1,1.0,750.722624218828,192747,423.6809997558594,False,151,100,0.2
423,BSA,300,2,0.1,1.0,750.722624218828,192747,423.7929992675781,False,151,100,0.2
424,MOEA-QR-BSA,300,2,0.1,1.0,1245.5180424703158,193161,423.2860107421875,False,151,100,0.2
425,BSA,300,2,0.1,1.0,1245.5180424703158,193161,423.6629943847656,False,151,100,0.2
426,MOEA-QR-BSA,300,2,0.1,1.0,1907.360422223214,188223,423.1990051269531,False,151,100,0.2
427,BSA,300,2,0.1,1.0,1907.360422223214,188223,423.4110107421875,False,151,100,0.2
428,MOEA-QR-BSA,300,2,0.1,1.0,22.118228058640362,188349,423.1449890136719,False,151,100,0.2
429,BSA,300,2,0.1,1.0,22.118228058640362,188349,422.9419860839844,False,151,100,0.2
430,MOEA-QR-BSA,300,2,0.1,1.0,372.4753052688964,189780,423.3900146484375,False,151,100,0.2
431,BSA,300,2,0.1,1.0,372.4753052688964,189780,423.260009765625,False,151,100,0.2
432,MOEA-QR-BSA,300,2,0.1,1.0,1100.2811617924012,190587,423.3240051269531,False,151,100,0.2
433,BSA,300,2,0.1,1.0,1100.2811617924012,190587,423.093994140625,False,151,100,0.2
434,MOEA-QR-BSA,300,2,0.1,1.0,207.65200088145994,187962,423.36700439453125,False,151,100,0.2
435,BSA,300,2,0.1,1.0,207.65200088145994,187962,424.11199951171875,False,151,100,0.2
436,MOEA-QR-BSA,300,2,0.1,1.0,241.90461609730906,183171,422.5929870605469,False,151,100,0.2
437,BSA,300,2,0.1,1.0,241.90461609730906,183171,422.7090148925781,False,151,100,0.2
438,MOEA-QR-BSA,300,2,0.1,1.0,21.576954059438755,190383,422.8599853515625,False,151,100,0.2
439,BSA,300,2,0.1,1.0,21.576954059438755,190383,423.239013671875,False,151,100,0.2
440,MOEA-QR-BSA,300,2,0.3,1.0,2551.9496251303544,189909,423.5669860839844,False,151,100,0.2
441,BSA,300,2,0.3,1.0,2551.9496251303544,189909,423.4849853515625,False,151,100,0.2
442,MOEA-QR-BSA,300,2,0.3,1.0,866.1357009923013,193509,422.9679870605469,False,151,100,0.2
443,BSA,300,2,0.3,1.0,866.1357009923013,193509,423.1570129394531,False,151,100,0.2
444,MOEA-QR-BSA,300,2,0.3,1.0,2165.374280621931,186588,466.5639953613281,False,151,100,0.2
445,BSA,300,2,0.3,1.0,2165.374280621931,186588,465.7760009765625,False,151,100,0.2
446,MOEA-QR-BSA,300,2,0.3,1.0,1000.6833704580732,189585,423.6340026855469,False,151,100,0.2
447,BSA,300,2,0.3,1.0,1000.6833704580732,189585,423.68499755859375,False,151,100,0.2
448,MOEA-QR-BSA,300,2,0.3,1.0,1649.2804692956006,190296,423.3919982910156,False,151,100,0.2
449,BSA,300,2,0.3,1.0,1649.2804692956006,190296,423.6650085449219,False,151,100,0.2
450,MOEA-QR-BSA,300,2,0.3,1.0,1388.5341757661183,184074,422.92999267578125,False,151,100,0.2
451,BSA,300,2,0.3,1.0,1388.5341757661183,184074,423.00201416015625,False,151,100,0.2
452,MOEA-QR-BSA,300,2,0.3,1.0,627.8146517911432,184962,423.5979919433594,False,151,100,0.2
453,BSA,300,2,0.3,1.0,627.8146517911432,184962,423.65399169921875,False,151,100,0.2
454,MOEA-QR-BSA,300,2,0.3,1.0,344.2326677312264,187326,423.57501220703125,False,151,100,0.2
455,BSA,300,2,0.3,1.0,344.2326677312264,187326,423.375,False,151,100,0.2
456,MOEA-QR-BSA,300,2,0.3,1.0,383.24714922771875,193713,423.2650146484375,False,151,100,0.2
457,BSA,300,2,0.3,1.0,383.24714922771875,193713,423.44000244140625,False,151,100,0.2
458,MOEA-QR-BSA,300,2,0.3,1.0,2249.5302015538114,197022,424.0360107421875,False,151,100,0.2
459,BSA,300,2,0.3,1.0,2249.5302015538114,197022,424.1449890136719,False,151,100,0.2
460,MOEA-QR-BSA,300,2,0.45,1.0,4386.732391847923,184335,423.0899963378906,False,151,100,0.2
461,BSA,300,2,0.45,1.0,4386.732391847923,184335,423.0989990234375,False,151,100,0.2
462,MOEA-QR-BSA,300,2,0.45,1.0,1092.4094483984768,192417,423.5409851074219,False,151,100,0.2
463,BSA,300,2,0.45,1.0,1092.4094483984768,192417,423.8970031738281,False,151,100,0.2
464,MOEA-QR-BSA,300,2,0.45,1.0,687.1781152824866,186456,423.7300109863281,False,151,100,0.2
465,BSA,300,2,0.45,1.0,687.1781152824866,186456,424.1719970703125,False,151,100,0.2
466,MOEA-QR-BSA,300,2,0.45,1.0,1822.4179907482858,191211,423.1319885253906,False,151,100,0.2
467,BSA,300,2,0.45,1.0,1822.4179907482858,191211,423.2349853515625,False,151,100,0.2
468,MOEA-QR-BSA,300,2,0.45,1.0,1190.4214545155023,192996,423.0329895019531,False,151,100,0.2
469,BSA,300,2,0.45,1.0,1190.4214545155023,192996,422.6990051269531,False,151,100,0.2
470,MOEA-QR-BSA,300,2,0.45,1.0,858.2210836874322,193071,423.8840026855469,False,151,100,0.2
471,BSA,300,2,0.45,1.0,858.2210836874322,193071,423.8290100097656,False,151,100,0.2
472,MOEA-QR-BSA,300,2,0.45,1.0,1456.2988676010034,196458,423.08099365234375,False,151,100,0.2
473,BSA,300,2,0.45,1.0,1456.2988676010034,196458,423.0929870605469,False,151,100,0.2
474,MOEA-QR-BSA,300,2,0.45,1.0,85.19161352355292,180687,422.8320007324219,False,151,100,0.2
475,BSA,300,2,0.45,1.0,85.19161352355292,180687,423.3219909667969,False,151,100,0.2
476,MOEA-QR-BSA,300,2,0.45,1.0,1041.5642760025726,194514,423.90399169921875,False,151,100,0.2
477,BSA,300,2,0.45,1.0,1041.5642760025726,194514,423.9150085449219,False,151,100,0.2
478,MOEA-QR-BSA,300,2,0.45,1.0,1304.1100432360756,187848,423.0559997558594,False,151,100,0.2
479,BSA,300,2,0.45,1.0,1304.1100432360756,187848,423.5270080566406,False,151,100,0.2
480,MOEA-QR-BSA,300,2,0.1,0.4,326.93156938843646,192189,423.0719909667969,False,151,100,0.2
481,BSA,300,2,0.1,0.4,326.93156938843646,192189,423.40301513671875,False,151,100,0.2
482,MOEA-QR-BSA,300,2,0.1,0.4,1744.9890688944008,186783,422.56201171875,False,151,100,0.2
483,BSA,300,2,0.1,0.4,1744.9890688944008,186783,422.52099609375,False,151,100,0.2
484,MOEA-QR-BSA,300,2,0.1,0.4,1869.1357381913601,188151,423.7850036621094,False,151,100,0.2
485,BSA,300,2,0.1,0.4,1869.1357381913601,188151,423.2550048828125,False,151,100,0.2
486,MOEA-QR-BSA,300,2,0.1,0.4,696.6507075672447,199194,423.3689880371094,False,151,100,0.2
487,BSA,300,2,0.1,0.4,696.6507075672447,199194,423.260986328125,False,151,100,0.2
488,MOEA-QR-BSA,300,2,0.1,0.4,28.458962868600576,188994,423.718994140625,False,151,100,0.2
489,BSA,300,2,0.1,0.4,28.458962868600576,188994,423.5509948730469,False,151,100,0.2
490,MOEA-QR-BSA,300,2,0.1,0.4,215.88701714414802,187149,423.34100341796875,False,151,100,0.2
491,BSA,300,2,0.1,0.4,215.88701714414802,187149,423.34600830078125,False,151,100,0.2
492,MOEA-QR-BSA,300,2,0.1,0.4,21.992481058388336,183768,423.8840026855469,False,151,100,0.2
493,BSA,300,2,0.1,0.4,21.992481058388336,183768,423.8210144042969,False,151,100,0.2
494,MOEA-QR-BSA,300,2,0.1,0.4,2181.3477613834552,195123,424.1700134277344,False,151,100,0.2
495,BSA,300,2,0.1,0.4,2181.3477613834552,195123,424.0220031738281,False,151,100,0.2
496,MOEA-QR-BSA,300,2,0.1,0.4,1658.5873110826367,191502,466.3789978027344,False,151,100,0.2
497,BSA,300,2,0.1,0.4,1658.5873110826367,191502,422.70098876953125,False,151,100,0.2
498,MOEA-QR-BSA,300,2,0.1,0.4,396.14236525868824,196197,423.99700927734375,False,151,100,0.2
499,BSA,300,2,0.1,0.4,396.14236525868824,196197,424.0580139160156,False,151,100,0.2
500,MOEA-QR-BSA,300,2,0.3,0.4,1424.817211009435,188502,422.8970031738281,False,151,100,0.2
501,BSA,300,2,0.3,0.4,1424.817211009435,188502,423.1340026855469,False,151,100,0.2
502,MOEA-QR-BSA,300,2,0.3,0.4,200.36262832852435,182895,421.93701171875,False,151,100,0.2
503,BSA,300,2,0.3,0.4,200.36262832852435,182895,422.2449951171875,False,151,100,0.2
504,MOEA-QR-BSA,300,2,0.3,0.4,790.9904800036319,188586,423.5929870605469,False,151,100,0.2
505,BSA,300,2,0.3,0.4,790.9904800036319,188586,423.89801025390625,False,151,100,0.2
506,MOEA-QR-BSA,300,2,0.3,0.4,3402.7670536880164,190418,424.1549987792969,False,151,100,0.2
507,BSA,300,2,0.3,0.4,3402.7670536880164,190418,422.9410095214844,False,151,100,0.2
508,MOEA-QR-BSA,300,2,0.3,0.4,40.83404880315993,179667,423.2030029296875,False,151,100,0.2
509,BSA,300,2,0.3,0.4,40.83404880315993,179667,422.85699462890625,False,151,100,0.2
510,MOEA-QR-BSA,300,2,0.3,0.4,173.48944527549676,188964,423.7489929199219,False,151,100,0.2
511,BSA,300,2,0.3,0.4,173.48944527549676,188964,423.4259948730469,False,151,100,0.2
512,MOEA-QR-BSA,300,2,0.3,0.4,46.44467511958521,175920,422.9580078125,False,151,100,0.2
513,BSA,300,2,0.3,0.4,46.44467511958521,175920,422.7560119628906,False,151,100,0.2
514,MOEA-QR-BSA,300,2,0.3,0.4,2074.1779313823126,188040,422.7340087890625,False,151,100,0.2
515,BSA,300,2,0.3,0.4,2074.1779313823126,188040,422.96099853515625,False,151,100,0.2
516,MOEA-QR-BSA,300,2,0.3,0.4,160.0880074435869,183702,423.7139892578125,False,151,100,0.2
517,BSA,300,2,0.3,0.4,160.0880074435869,183702,424.0419921875,False,151,100,0.2
518,MOEA-QR-BSA,300,2,0.3,0.4,2092.761193058487,187350,423.82598876953125,False,151,100,0.2
519,BSA,300,2,0.3,0.4,2092.761193058487,187350,423.6910095214844,False,151,100,0.2
520,MOEA-QR-BSA,300,2,0.45,0.4,344.55232255289616,176463,465.89898681640625,False,151,100,0.2
521,BSA,300,2,0.45,0.4,344.55232255289616,176463,466.19500732421875,False,151,100,0.2
522,MOEA-QR-BSA,300,2,0.45,0.4,3715.331260392812,189237,423.6700134277344,False,151,100,0.2
523,BSA,300,2,0.45,0.4,3715.331260392812,189237,423.3139953613281,False,151,100,0.2
524,MOEA-QR-BSA,300,2,0.45,0.4,389.9028941752761,181083,421.6759948730469,False,151,100,0.2
525,BSA,300,2,0.45,0.4,389.9028941752761,181083,421.635986328125,False,151,100,0.2
526,MOEA-QR-BSA,300,2,0.45,0.4,1662.7808397619353,192963,424.1759948730469,False,151,100,0.2
527,BSA,300,2,0.45,0.4,1662.7808397619353,192963,423.9649963378906,False,151,100,0.2
528,MOEA-QR-BSA,300,2,0.45,0.4,1300.389169597127,184800,422.6449890136719,False,151,100,0.2
529,BSA,300,2,0.45,0.4,1300.389169597127,184800,422.4309997558594,False,151,100,0.2
530,MOEA-QR-BSA,300,2,0.45,0.4,1785.4704635615903,179625,422.7330017089844,False,151,100,0.2
531,BSA,300,2,0.45,0.4,1785.4704635615903,179625,422.54998779296875,False,151,100,0.2
532,MOEA-QR-BSA,300,2,0.45,0.4,318.0903340497153,186936,424.26800537109375,False,151,100,0.2
533,BSA,300,2,0.45,0.4,318.0903340497153,186936,424.4490051269531,False,151,100,0.2
534,MOEA-QR-BSA,300,2,0.45,0.4,1483.4515352487474,183891,424.0190124511719,False,151,100,0.2
535,BSA,300,2,0.45,0.4,1483.4515352487474,183891,424.125,False,151,100,0.2
536,MOEA-QR-BSA,300,2,0.45,0.4,3490.358135181867,191751,421.83099365234375,False,151,100,0.2
537,BSA,300,2,0.45,0.4,3490.358135181867,191751,421.9119873046875,False,151,100,0.2
538,MOEA-QR-BSA,300,2,0.45,0.4,104.47175798481523,173250,423.2019958496094,False,151,100,0.2
539,BSA,300,2,0.45,0.4,104.47175798481523,173250,423.125,False,151,100,0.2
540,MOEA-QR-BSA,400,2,0.1,0.0,2188.359234878375,334716,1379.20703125,False,201,100,0.2
