,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
262,MOEA-QR-BSA,30,2,0.1,0.4,7.8943441303743915,19355,1.4910000562667847,True,17,100,0.2
263,BSA,30,2,0.1,0.4,7.8943441303743915,19355,1.4910000562667847,True,17,100,0.2
264,BAB,30,2,0.1,0.4,25.58949474557785,60498,0.10599999874830246,True,17,100,0.2
265,MOEA-QR-BAB,30,2,0.1,0.4,25.58949474557785,875414,1.100000023841858,True,17,100,0.2
266,MOEA-QR-BSA,30,2,0.1,0.4,25.589494745577827,14714,1.4600000381469727,True,17,100,0.2
267,BSA,30,2,0.1,0.4,25.589494745577827,14714,1.4570000171661377,True,17,100,0.2
268,BAB,30,2,0.1,0.4,110.42382384659858,263856,0.4410000145435333,True,17,100,0.2
269,MOEA-QR-BAB,30,2,0.1,0.4,110.42382384659858,1007227,1.24399995803833,True,17,100,0.2
270,MOEA-QR-BSA,30,2,0.1,0.4,110.42382384659862,15267,1.4709999561309814,True,17,100,0.2
271,BSA,30,2,0.1,0.4,110.42382384659862,15267,1.496000051498413,True,17,100,0.2
272,BAB,30,2,0.1,0.4,112.13220970997253,49870,0.11100000143051147,True,17,100,0.2
273,MOEA-QR-BAB,30,2,0.1,0.4,112.13220970997253,799844,0.8709999918937683,True,17,100,0.2
274,MOEA-QR-BSA,30,2,0.1,0.4,112.13220970997241,16590,1.4730000495910645,True,17,100,0.2
275,BSA,30,2,0.1,0.4,112.13220970997241,16590,1.4739999771118164,True,17,100,0.2
276,BAB,30,2,0.1,0.4,10.348156786889545,290866,0.5139999985694885,True,17,100,0.2
277,MOEA-QR-BAB,30,2,0.1,0.4,10.348156786889545,1052750,1.3880000114440918,True,17,100,0.2
278,MOEA-QR-BSA,30,2,0.1,0.4,10.348156786889536,14392,1.4780000448226929,True,17,100,0.2
279,BSA,30,2,0.1,0.4,10.348156786889536,14392,1.4789999723434448,True,17,100,0.2
280,BAB,30,2,0.3,0.4,7.080239069206823,147560,0.27900001406669617,True,17,100,0.2
281,MOEA-QR-BAB,30,2,0.3,0.4,7.080239069206815,1360836,1.5789999961853027,True,17,100,0.2
282,MOEA-QR-BSA,30,2,0.3,0.4,7.080239069206808,15218,1.4670000076293945,True,17,100,0.2
283,BSA,30,2,0.3,0.4,7.080239069206808,15218,1.468000054359436,True,17,100,0.2
284,BAB,30,2,0.3,0.4,51.97798830911089,645541,1.2300000190734863,True,17,100,0.2
285,MOEA-QR-BAB,30,2,0.3,0.4,51.97798830911089,1139817,1.36899995803833,True,17,100,0.2
286,MOEA-QR-BSA,30,2,0.3,0.4,51.97798830911085,13986,1.465000033378601,True,17,100,0.2
287,BSA,30,2,0.3,0.4,51.97798830911085,13986,1.465999960899353,True,17,100,0.2
288,BAB,30,2,0.3,0.4,84.49137874141687,104780,0.23000000417232513,True,17,100,0.2
289,MOEA-QR-BAB,30,2,0.3,0.4,84.49137874141687,1143534,1.2929999828338623,True,17,100,0.2
290,MOEA-QR-BSA,30,2,0.3,0.4,84.49137874141694,16415,1.4700000286102295,True,17,100,0.2
291,BSA,30,2,0.3,0.4,84.49137874141694,16415,1.4609999656677246,True,17,100,0.2
292,BAB,30,2,0.3,0.4,68.93190837740545,90249,0.17599999904632568,True,17,100,0.2
293,MOEA-QR-BAB,30,2,0.3,0.4,68.93190837740545,1082315,1.4119999408721924,True,17,100,0.2
294,MOEA-QR-BSA,30,2,0.3,0.4,68.93190837740535,16079,1.4850000143051147,True,17,100,0.2
295,BSA,30,2,0.3,0.4,68.93190837740535,16079,1.4809999465942383,True,17,100,0.2
296,BAB,30,2,0.3,0.4,318.52885959112257,264021,0.47699999809265137,True,17,100,0.2
297,MOEA-QR-BAB,30,2,0.3,0.4,318.52885959112257,1297638,1.6699999570846558,True,17,100,0.2
298,MOEA-QR-BSA,30,2,0.3,0.4,318.52885959112234,15106,1.4919999837875366,True,17,100,0.2
299,BSA,30,2,0.3,0.4,318.52885959112234,15106,1.4809999465942383,True,17,100,0.2
300,BAB,30,2,0.3,0.4,149.5601368269269,921783,1.5190000534057617,True,17,100,0.2
301,MOEA-QR-BAB,30,2,0.3,0.4,149.5601368269269,941757,1.3739999532699585,True,17,100,0.2
302,MOEA-QR-BSA,30,2,0.3,0.4,149.5601368269268,13573,1.4670000076293945,True,17,100,0.2
303,BSA,30,2,0.3,0.4,149.5601368269268,13573,1.5049999952316284,True,17,100,0.2
304,BAB,30,2,0.3,0.4,21.94015987119961,173641,0.41999998688697815,True,17,100,0.2
305,MOEA-QR-BAB,30,2,0.3,0.4,21.94015987119961,994654,1.1510000228881836,True,17,100,0.2
306,MOEA-QR-BSA,30,2,0.3,0.4,21.94015987119962,15281,1.4630000591278076,True,17,100,0.2
307,BSA,30,2,0.3,0.4,21.94015987119962,15281,1.4700000286102295,True,17,100,0.2
308,BAB,30,2,0.3,0.4,476.4622952781622,178851,0.36800000071525574,True,17,100,0.2
309,MOEA-QR-BAB,30,2,0.3,0.4,476.4622952781621,1000961,1.2480000257492065,True,17,100,0.2
310,MOEA-QR-BSA,30,2,0.3,0.4,476.4622952781622,12824,1.4639999866485596,True,17,100,0.2
311,BSA,30,2,0.3,0.4,476.4622952781622,12824,1.4620000123977661,True,17,100,0.2
312,BAB,30,2,0.3,0.4,142.94957738652866,124791,0.22699999809265137,True,17,100,0.2
313,MOEA-QR-BAB,30,2,0.3,0.4,142.94957738652866,1092933,1.406999945640564,True,17,100,0.2
314,MOEA-QR-BSA,30,2,0.3,0.4,142.94957738652863,13139,1.4609999656677246,True,17,100,0.2
315,BSA,30,2,0.3,0.4,142.94957738652863,13139,1.4550000429153442,True,17,100,0.2
316,BAB,30,2,0.3,0.4,141.84625253751872,186888,0.3790000081062317,True,17,100,0.2
317,MOEA-QR-BAB,30,2,0.3,0.4,141.84625253751872,1241131,1.5839999914169312,True,17,100,0.2
318,MOEA-QR-BSA,30,2,0.3,0.4,141.8462525375186,17227,1.4730000495910645,True,17,100,0.2
319,BSA,30,2,0.3,0.4,141.8462525375186,17227,1.4819999933242798,True,17,100,0.2
320,BAB,30,2,0.45,0.4,507.80622761430686,175714,0.34200000762939453,True,17,100,0.2
321,MOEA-QR-BAB,30,2,0.45,0.4,507.80622761430686,1293588,1.625,True,17,100,0.2
322,MOEA-QR-BSA,30,2,0.45,0.4,507.8062276143067,15715,1.4730000495910645,True,17,100,0.2
323,BSA,30,2,0.45,0.4,507.8062276143067,15715,1.472000002861023,True,17,100,0.2
324,BAB,30,2,0.45,0.4,38.87383538575726,41327,0.0729999989271164,True,17,100,0.2
325,MOEA-QR-BAB,30,2,0.45,0.4,38.87383538575726,732768,0.7609999775886536,True,17,100,0.2
326,MOEA-QR-BSA,30,2,0.45,0.4,38.87383538575731,17192,1.465999960899353,True,17,100,0.2
327,BSA,30,2,0.45,0.4,38.87383538575731,17192,1.4670000076293945,True,17,100,0.2
328,BAB,30,2,0.45,0.4,40.572517057935976,67311,0.10700000077486038,True,17,100,0.2
329,MOEA-QR-BAB,30,2,0.45,0.4,40.572517057935976,720852,0.7300000190734863,True,17,100,0.2
330,MOEA-QR-BSA,30,2,0.45,0.4,40.572517057935976,16212,1.468999981880188,True,17,100,0.2
331,BSA,30,2,0.45,0.4,40.572517057935976,16212,1.4559999704360962,True,17,100,0.2
332,BAB,30,2,0.45,0.4,81.98050912780961,136811,0.27300000190734863,True,17,100,0.2
333,MOEA-QR-BAB,30,2,0.45,0.4,81.9805091278097,683446,0.8270000219345093,True,17,100,0.2
334,MOEA-QR-BSA,30,2,0.45,0.4,84.67743579217523,12600,1.4490000009536743,True,17,100,0.2
335,BSA,30,2,0.45,0.4,84.67743579217523,12600,1.440999984741211,True,17,100,0.2
336,BAB,30,2,0.45,0.4,801.1625311851574,140137,0.25,True,17,100,0.2
337,MOEA-QR-BAB,30,2,0.45,0.4,801.1625311851574,851451,0.9409999847412109,True,17,100,0.2
338,MOEA-QR-BSA,30,2,0.45,0.4,941.4389346537328,17661,1.465999960899353,True,17,100,0.2
339,BSA,30,2,0.45,0.4,941.4389346537328,17661,1.4579999446868896,True,17,100,0.2
340,BAB,30,2,0.45,0.4,146.30694633811754,93430,0.1550000011920929,True,17,100,0.2
341,MOEA-QR-BAB,30,2,0.45,0.4,146.30694633811754,1226019,1.3660000562667847,True,17,100,0.2
342,MOEA-QR-BSA,30,2,0.45,0.4,146.30694633811757,15827,1.4559999704360962,True,17,100,0.2
343,BSA,30,2,0.45,0.4,146.30694633811757,15827,1.4579999446868896,True,17,100,0.2
344,BAB,30,2,0.45,0.4,939.0531509324725,160335,0.2549999952316284,True,17,100,0.2
345,MOEA-QR-BAB,30,2,0.45,0.4,939.0531509324725,1053010,1.3020000457763672,True,17,100,0.2
346,MOEA-QR-BSA,30,2,0.45,0.4,939.0531509324725,17297,1.465999960899353,True,17,100,0.2
347,BSA,30,2,0.45,0.4,939.0531509324725,17297,1.4550000429153442,True,17,100,0.2
348,BAB,30,2,0.45,0.4,689.6395239430032,223140,0.4090000092983246,True,17,100,0.2
349,MOEA-QR-BAB,30,2,0.45,0.4,689.6395239430032,1027885,1.4529999494552612,True,17,100,0.2
350,MOEA-QR-BSA,30,2,0.45,0.4,750.6531970014183,15932,1.4809999465942383,True,17,100,0.2
351,BSA,30,2,0.45,0.4,750.6531970014183,15932,1.4910000562667847,True,17,100,0.2
352,BAB,30,2,0.45,0.4,190.59600498561935,236923,0.46399998664855957,True,17,100,0.2
353,MOEA-QR-BAB,30,2,0.45,0.4,190.59600498561935,1084997,1.3270000219345093,True,17,100,0.2
354,MOEA-QR-BSA,30,2,0.45,0.4,190.5960049856193,16184,1.4550000429153442,True,17,100,0.2
355,BSA,30,2,0.45,0.4,190.5960049856193,16184,1.4559999704360962,True,17,100,0.2
356,BAB,30,2,0.45,0.4,236.4726564407326,52086,0.11299999803304672,True,17,100,0.2
357,MOEA-QR-BAB,30,2,0.45,0.4,236.4726564407326,1150838,1.25,True,17,100,0.2
358,MOEA-QR-BSA,30,2,0.45,0.4,236.47265644073258,17094,1.4570000171661377,True,17,100,0.2
359,BSA,30,2,0.45,0.4,236.47265644073258,17094,1.4620000123977661,True,17,100,0.2
360,BAB,40,2,0.1,0.0,82.4333386816111,1346610,2.7230000495910645,True,22,100,0.2
361,MOEA-QR-BAB,40,2,0.1,0.0,82.43333868161115,75385763,85.21199798583984,True,22,100,0.2
362,MOEA-QR-BSA,40,2,0.1,0.0,82.4333386816111,38885,11.593000411987305,True,22,100,0.2
363,BSA,40,2,0.1,0.0,82.4333386816111,38885,11.571000099182129,True,22,100,0.2
364,BAB,40,2,0.1,0.0,55.22060131664722,18864306,33.74599838256836,True,22,100,0.2
365,MOEA-QR-BAB,40,2,0.1,0.0,55.22060131664722,55174930,58.452999114990234,True,22,100,0.2
366,MOEA-QR-BSA,40,2,0.1,0.0,55.22060131664719,38052,11.552000045776367,True,22,100,0.2
367,BSA,40,2,0.1,0.0,55.22060131664719,38052,11.552000045776367,True,22,100,0.2
368,BAB,40,2,0.1,0.0,194.92869828366938,9072785,14.630999565124512,True,22,100,0.2
369,MOEA-QR-BAB,40,2,0.1,0.0,194.92869828366938,73110697,78.32499694824219,True,22,100,0.2
370,MOEA-QR-BSA,40,2,0.1,0.0,194.92869828366926,40481,11.59000015258789,True,22,100,0.2
371,BSA,40,2,0.1,0.0,194.92869828366926,40481,11.529999732971191,True,22,100,0.2
372,BAB,40,2,0.1,0.0,55.857064660580704,27760659,43.74700164794922,True,22,100,0.2
373,MOEA-QR-BAB,40,2,0.1,0.0,55.857064660580704,138909953,164.53199768066406,True,22,100,0.2
374,MOEA-QR-BSA,40,2,0.1,0.0,55.85706466058068,38486,11.536999702453613,True,22,100,0.2
375,BSA,40,2,0.1,0.0,55.85706466058068,38486,11.538999557495117,True,22,100,0.2
376,BAB,40,2,0.1,0.0,65.48897486748012,10752839,21.906999588012695,True,22,100,0.2
377,MOEA-QR-BAB,40,2,0.1,0.0,65.48897486748012,63780722,72.10299682617188,True,22,100,0.2
378,MOEA-QR-BSA,40,2,0.1,0.0,65.48897486747993,43743,11.616999626159668,True,22,100,0.2
379,BSA,40,2,0.1,0.0,65.48897486747993,43743,11.579999923706055,True,22,100,0.2
380,BAB,40,2,0.1,0.0,12.867465995213676,6750680,13.765999794006348,True,22,100,0.2
381,MOEA-QR-BAB,40,2,0.1,0.0,12.867465995213676,59280225,73.74800109863281,True,22,100,0.2
382,MOEA-QR-BSA,40,2,0.1,0.0,13.659145288359094,41006,8.467000007629395,True,22,100,0.2
383,BSA,40,2,0.1,0.0,13.659145288359094,41006,8.461000442504883,True,22,100,0.2
384,BAB,40,2,0.1,0.0,21.94977365516769,8949870,14.836000442504883,True,22,100,0.2
385,MOEA-QR-BAB,40,2,0.1,0.0,21.94977365516769,85228317,99.88999938964844,True,22,100,0.2
386,MOEA-QR-BSA,40,2,0.1,0.0,21.949773655167682,43239,8.446999549865723,True,22,100,0.2
387,BSA,40,2,0.1,0.0,21.949773655167682,43239,8.437999725341797,True,22,100,0.2
388,BAB,40,2,0.1,0.0,31.198964899370523,3303206,6.942999839782715,True,22,100,0.2
389,MOEA-QR-BAB,40,2,0.1,0.0,31.198964899370523,104358109,116.33999633789062,True,22,100,0.2
390,MOEA-QR-BSA,40,2,0.1,0.0,31.198964899370523,40656,8.406000137329102,True,22,100,0.2
391,BSA,40,2,0.1,0.0,31.198964899370523,40656,8.416000366210938,True,22,100,0.2
392,BAB,40,2,0.1,0.0,131.09425095839055,3448071,6.868000030517578,True,22,100,0.2
393,MOEA-QR-BAB,40,2,0.1,0.0,131.09425095839055,161460891,183.98800659179688,True,22,100,0.2
394,MOEA-QR-BSA,40,2,0.1,0.0,131.09425095839052,39193,8.395999908447266,True,22,100,0.2
395,BSA,40,2,0.1,0.0,131.09425095839052,39193,8.390000343322754,True,22,100,0.2
396,BAB,40,2,0.1,0.0,134.66354464411654,4061804,9.222999572753906,True,22,100,0.2
397,MOEA-QR-BAB,40,2,0.1,0.0,134.66354464411654,86004281,106.32099914550781,True,22,100,0.2
398,MOEA-QR-BSA,40,2,0.1,0.0,134.66354464411648,39739,8.38599967956543,True,22,100,0.2
399,BSA,40,2,0.1,0.0,134.66354464411648,39739,8.38599967956543,True,22,100,0.2
400,BAB,40,2,0.3,0.0,590.8233979886666,8183426,11.123000144958496,True,22,100,0.2
401,MOEA-QR-BAB,40,2,0.3,0.0,590.8233979886666,98553286,118.60299682617188,True,22,100,0.2
402,MOEA-QR-BSA,40,2,0.3,0.0,678.4713804683481,42546,8.395000457763672,True,22,100,0.2
403,BSA,40,2,0.3,0.0,678.4713804683481,42546,8.38700008392334,True,22,100,0.2
404,BAB,40,2,0.3,0.0,32.91407564118691,6449917,11.468000411987305,True,22,100,0.2
405,MOEA-QR-BAB,40,2,0.3,0.0,32.91407564118691,44222470,45.154998779296875,True,22,100,0.2
406,MOEA-QR-BSA,40,2,0.3,0.0,32.914075641186884,43302,8.40999984741211,True,22,100,0.2
407,BSA,40,2,0.3,0.0,32.914075641186884,43302,8.41100025177002,True,22,100,0.2
408,BAB,40,2,0.3,0.0,541.0308207791904,1189459,2.3480000495910645,True,22,100,0.2
409,MOEA-QR-BAB,40,2,0.3,0.0,541.0308207791904,62217403,60.52399826049805,True,22,100,0.2
410,MOEA-QR-BSA,40,2,0.3,0.0,541.0308207791902,45654,8.434000015258789,True,22,100,0.2
411,BSA,40,2,0.3,0.0,541.0308207791902,45654,8.444999694824219,True,22,100,0.2
412,BAB,40,2,0.3,0.0,52.98974606857547,1280985,2.3910000324249268,True,22,100,0.2
413,MOEA-QR-BAB,40,2,0.3,0.0,52.98974606857547,40854435,42.54399871826172,True,22,100,0.2
414,MOEA-QR-BSA,40,2,0.3,0.0,52.98974606857548,40306,8.395999908447266,True,22,100,0.2
415,BSA,40,2,0.3,0.0,52.98974606857548,40306,8.397000312805176,True,22,100,0.2
416,BAB,40,2,0.3,0.0,642.7018472073576,874406,1.5399999618530273,True,22,100,0.2
417,MOEA-QR-BAB,40,2,0.3,0.0,642.7018472073576,68552189,76.62300109863281,True,22,100,0.2
418,MOEA-QR-BSA,40,2,0.3,0.0,642.7018472073576,39543,8.380999565124512,True,22,100,0.2
419,BSA,40,2,0.3,0.0,642.7018472073576,39543,8.388999938964844,True,22,100,0.2
420,BAB,40,2,0.3,0.0,293.88645087208965,13241465,26.23200035095215,True,22,100,0.2
421,MOEA-QR-BAB,40,2,0.3,0.0,293.88645087208965,38953918,43.39099884033203,True,22,100,0.2
422,MOEA-QR-BSA,40,2,0.3,0.0,293.8864508720896,46522,8.432000160217285,True,22,100,0.2
423,BSA,40,2,0.3,0.0,293.8864508720896,46522,8.418999671936035,True,22,100,0.2
424,BAB,40,2,0.3,0.0,23.168641953388246,404032,0.8640000224113464,True,22,100,0.2
425,MOEA-QR-BAB,40,2,0.3,0.0,23.168641953388246,78287653,89.46600341796875,True,22,100,0.2
426,MOEA-QR-BSA,40,2,0.3,0.0,23.168641953388242,38752,8.376999855041504,True,22,100,0.2
427,BSA,40,2,0.3,0.0,23.168641953388242,38752,8.315999984741211,True,22,100,0.2
428,BAB,40,2,0.3,0.0,533.0027615734755,1629867,3.5250000953674316,True,22,100,0.2
429,MOEA-QR-BAB,40,2,0.3,0.0,533.0027615734755,101073412,108.51799774169922,True,22,100,0.2
430,MOEA-QR-BSA,40,2,0.3,0.0,533.0027615734755,37436,8.380000114440918,True,22,100,0.2
431,BSA,40,2,0.3,0.0,533.0027615734755,37436,8.383999824523926,True,22,100,0.2
432,BAB,40,2,0.3,0.0,38.04670755945938,874677,1.4170000553131104,True,22,100,0.2
433,MOEA-QR-BAB,40,2,0.3,0.0,38.04670755945938,113928183,118.33000183105469,True,22,100,0.2
434,MOEA-QR-BSA,40,2,0.3,0.0,38.046707559459406,38360,8.402999877929688,True,22,100,0.2
435,BSA,40,2,0.3,0.0,38.046707559459406,38360,8.40999984741211,True,22,100,0.2
436,BAB,40,2,0.3,0.0,576.6153710931851,2191551,5.243000030517578,True,22,100,0.2
437,MOEA-QR-BAB,40,2,0.3,0.0,576.6153710931849,75486830,80.99299621582031,True,22,100,0.2
438,MOEA-QR-BSA,40,2,0.3,0.0,576.6153710931848,42994,8.416000366210938,True,22,100,0.2
439,BSA,40,2,0.3,0.0,576.6153710931848,42994,8.416000366210938,True,22,100,0.2
440,BAB,40,2,0.45,0.0,153.06965820785788,7627601,11.137999534606934,True,22,100,0.2
441,MOEA-QR-BAB,40,2,0.45,0.0,153.06965820785788,33899943,31.812999725341797,True,22,100,0.2
442,MOEA-QR-BSA,40,2,0.45,0.0,153.06965820785777,48398,8.444999694824219,True,22,100,0.2
443,BSA,40,2,0.45,0.0,153.06965820785777,48398,8.440999984741211,True,22,100,0.2
444,BAB,40,2,0.45,0.0,95.95420041940014,3196902,5.702000141143799,True,22,100,0.2
445,MOEA-QR-BAB,40,2,0.45,0.0,95.95420041940014,33554303,31.047000885009766,True,22,100,0.2
446,MOEA-QR-BSA,40,2,0.45,0.0,95.95420041940017,45780,8.427000045776367,True,22,100,0.2
447,BSA,40,2,0.45,0.0,95.95420041940017,45780,8.387999534606934,True,22,100,0.2
448,BAB,40,2,0.45,0.0,8.35398154885976,6916730,10.906000137329102,True,22,100,0.2
449,MOEA-QR-BAB,40,2,0.45,0.0,8.353981548859762,22129146,22.99799919128418,True,22,100,0.2
450,MOEA-QR-BSA,40,2,0.45,0.0,8.35398154885976,43526,8.428999900817871,True,22,100,0.2
451,BSA,40,2,0.45,0.0,8.35398154885976,43526,8.40999984741211,True,22,100,0.2
452,BAB,40,2,0.45,0.0,247.17379161393092,2647361,6.189000129699707,True,22,100,0.2
453,MOEA-QR-BAB,40,2,0.45,0.0,247.17379161393092,57133649,66.8740005493164,True,22,100,0.2
454,MOEA-QR-BSA,40,2,0.45,0.0,247.17379161393092,41496,8.39799976348877,True,22,100,0.2
455,BSA,40,2,0.45,0.0,247.17379161393092,41496,8.411999702453613,True,22,100,0.2
456,BAB,40,2,0.45,0.0,245.90062850917877,29225064,55.87099838256836,True,22,100,0.2
457,MOEA-QR-BAB,40,2,0.45,0.0,245.90062850917877,42511862,46.457000732421875,True,22,100,0.2
458,MOEA-QR-BSA,40,2,0.45,0.0,245.90062850917866,43337,8.388999938964844,True,22,100,0.2
459,BSA,40,2,0.45,0.0,245.90062850917866,43337,8.442000389099121,True,22,100,0.2
460,BAB,40,2,0.45,0.0,277.2554375016419,816190,1.315000057220459,True,22,100,0.2
461,MOEA-QR-BAB,40,2,0.45,0.0,277.2554375016419,33739344,31.819000244140625,True,22,100,0.2
462,MOEA-QR-BSA,40,2,0.45,0.0,277.2554375016417,38752,8.42199993133545,True,22,100,0.2
463,BSA,40,2,0.45,0.0,277.2554375016417,38752,8.4350004196167,True,22,100,0.2
464,BAB,40,2,0.45,0.0,12.877830109035742,238024,0.27300000190734863,True,22,100,0.2
465,MOEA-QR-BAB,40,2,0.45,0.0,12.877830109035742,34387991,33.380001068115234,True,22,100,0.2
466,MOEA-QR-BSA,40,2,0.45,0.0,12.877830109035724,33761,8.357999801635742,True,22,100,0.2
467,BSA,40,2,0.45,0.0,12.877830109035724,33761,8.373000144958496,True,22,100,0.2
468,BAB,40,2,0.45,0.0,449.7777863590245,2817423,5.473999977111816,True,22,100,0.2
469,MOEA-QR-BAB,40,2,0.45,0.0,449.7777863590245,30787909,28.676000595092773,True,22,100,0.2
470,MOEA-QR-BSA,40,2,0.45,0.0,449.7777863590244,42532,8.42300033569336,True,22,100,0.2
471,BSA,40,2,0.45,0.0,449.7777863590244,42532,8.395999908447266,True,22,100,0.2
472,BAB,40,2,0.45,0.0,99.21044300496449,7107367,10.352999687194824,True,22,100,0.2
473,MOEA-QR-BAB,40,2,0.45,0.0,99.21044300496449,33602214,31.341999053955078,True,22,100,0.2
474,MOEA-QR-BSA,40,2,0.45,0.0,99.21044300496445,37625,8.34000015258789,True,22,100,0.2
475,BSA,40,2,0.45,0.0,99.21044300496445,37625,8.338000297546387,True,22,100,0.2
476,BAB,40,2,0.45,0.0,227.05361548989308,593195,0.8679999709129333,True,22,100,0.2
477,MOEA-QR-BAB,40,2,0.45,0.0,227.05361548989308,49585087,49.948001861572266,True,22,100,0.2
478,MOEA-QR-BSA,40,2,0.45,0.0,227.05361548989296,40460,8.454000473022461,True,22,100,0.2
479,BSA,40,2,0.45,0.0,227.05361548989296,40460,8.401000022888184,True,22,100,0.2
480,BAB,40,2,0.1,1.0,9.387996527022137,4261602,7.211999893188477,True,22,100,0.2
481,MOEA-QR-BAB,40,2,0.1,1.0,9.387996527022137,77433373,88.14900207519531,True,22,100,0.2
482,MOEA-QR-BSA,40,2,0.1,1.0,9.387996527022123,39179,8.392999649047852,True,22,100,0.2
483,BSA,40,2,0.1,1.0,9.387996527022123,39179,8.418999671936035,True,22,100,0.2
484,BAB,40,2,0.1,1.0,55.58110266704373,9080957,13.97599983215332,True,22,100,0.2
485,MOEA-QR-BAB,40,2,0.1,1.0,55.58110266704373,86171835,108.15599822998047,True,22,100,0.2
486,MOEA-QR-BSA,40,2,0.1,1.0,55.581102667043666,38080,8.369000434875488,True,22,100,0.2
487,BSA,40,2,0.1,1.0,55.581102667043666,38080,8.364999771118164,True,22,100,0.2
488,BAB,40,2,0.1,1.0,2.5237489586277473,9137213,17.714000701904297,True,22,100,0.2
489,MOEA-QR-BAB,40,2,0.1,1.0,2.5237489586277473,76799206,93.18599700927734,True,22,100,0.2
490,MOEA-QR-BSA,40,2,0.1,1.0,2.5237489586277313,42945,8.423999786376953,True,22,100,0.2
491,BSA,40,2,0.1,1.0,2.5237489586277313,42945,8.409000396728516,True,22,100,0.2
492,BAB,40,2,0.1,1.0,16.454607879182692,22641000,36.999000549316406,True,22,100,0.2
493,MOEA-QR-BAB,40,2,0.1,1.0,16.454607879182692,74239850,90.08799743652344,True,22,100,0.2
494,MOEA-QR-BSA,40,2,0.1,1.0,18.67129694395702,38934,8.41100025177002,True,22,100,0.2
495,BSA,40,2,0.1,1.0,18.67129694395702,38934,8.399999618530273,True,22,100,0.2
496,BAB,40,2,0.1,1.0,189.09304044248157,7366426,14.175999641418457,True,22,100,0.2
497,MOEA-QR-BAB,40,2,0.1,1.0,189.09304044248157,166512418,222.9219970703125,True,22,100,0.2
498,MOEA-QR-BSA,40,2,0.1,1.0,189.09304044248148,37044,8.451000213623047,True,22,100,0.2
499,BSA,40,2,0.1,1.0,189.09304044248148,37044,8.444999694824219,True,22,100,0.2
500,BAB,40,2,0.1,1.0,21.03344971345085,2145834,3.565000057220459,True,22,100,0.2
501,MOEA-QR-BAB,40,2,0.1,1.0,21.03344971345085,35982787,35.374000549316406,True,22,100,0.2
502,MOEA-QR-BSA,40,2,0.1,1.0,21.033449713450832,41951,8.418999671936035,True,22,100,0.2
503,BSA,40,2,0.1,1.0,21.033449713450832,41951,8.418999671936035,True,22,100,0.2
504,BAB,40,2,0.1,1.0,32.27300167085364,30402342,53.69200134277344,True,22,100,0.2
505,MOEA-QR-BAB,40,2,0.1,1.0,32.27300167085364,95144266,118.2490005493164,True,22,100,0.2
506,MOEA-QR-BSA,40,2,0.1,1.0,32.273001670853624,46564,8.456000328063965,True,22,100,0.2
507,BSA,40,2,0.1,1.0,32.273001670853624,46564,8.420999526977539,True,22,100,0.2
508,BAB,40,2,0.1,1.0,48.08006305847165,4474872,8.395000457763672,True,22,100,0.2
509,MOEA-QR-BAB,40,2,0.1,1.0,48.08006305847165,62850814,71.62899780273438,True,22,100,0.2
510,MOEA-QR-BSA,40,2,0.1,1.0,48.08006305847178,41629,8.406000137329102,True,22,100,0.2
511,BSA,40,2,0.1,1.0,48.08006305847178,41629,8.395000457763672,True,22,100,0.2
512,BAB,40,2,0.1,1.0,161.1673197125977,15293395,25.26799964904785,True,22,100,0.2
513,MOEA-QR-BAB,40,2,0.1,1.0,161.1673197125977,103096953,139.14599609375,True,22,100,0.2
514,MOEA-QR-BSA,40,2,0.1,1.0,161.1673197125976,40726,8.46500015258789,True,22,100,0.2
515,BSA,40,2,0.1,1.0,161.1673197125976,40726,8.470000267028809,True,22,100,0.2
516,BAB,40,2,0.1,1.0,186.07021443618362,15037404,25.288999557495117,True,22,100,0.2
517,MOEA-QR-BAB,40,2,0.1,1.0,186.07021443618362,89175010,112.1520004272461,True,22,100,0.2
518,MOEA-QR-BSA,40,2,0.1,1.0,186.07021443618353,33663,8.397000312805176,True,22,100,0.2
519,BSA,40,2,0.1,1.0,186.07021443618353,33663,8.378999710083008,True,22,100,0.2
520,BAB,40,2,0.3,1.0,398.8067614912428,8011859,15.928999900817871,True,22,100,0.2
521,MOEA-QR-BAB,40,2,0.3,1.0,398.8067614912428,131417984,158.15199279785156,True,22,100,0.2
522,MOEA-QR-BSA,40,2,0.3,1.0,398.8067614912428,40103,8.444000244140625,True,22,100,0.2
523,BSA,40,2,0.3,1.0,398.8067614912428,40103,8.470999717712402,True,22,100,0.2
524,BAB,40,2,0.3,1.0,106.200159887076,15344907,20.950000762939453,True,22,100,0.2
525,MOEA-QR-BAB,40,2,0.3,1.0,106.200159887076,98257137,117.4000015258789,True,22,100,0.2
526,MOEA-QR-BSA,40,2,0.3,1.0,106.2001598870759,38262,8.512999534606934,True,22,100,0.2
527,BSA,40,2,0.3,1.0,106.2001598870759,38262,8.538999557495117,True,22,100,0.2
528,BAB,40,2,0.3,1.0,496.89271210645813,9940287,19.305999755859375,True,22,100,0.2
529,MOEA-QR-BAB,40,2,0.3,1.0,496.89271210645813,127522052,147.98399353027344,True,22,100,0.2
530,MOEA-QR-BSA,40,2,0.3,1.0,496.8927121064581,43176,8.42199993133545,True,22,100,0.2
531,BSA,40,2,0.3,1.0,496.8927121064581,43176,8.420000076293945,True,22,100,0.2
