,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
157,MOEA-QR-BSA,25,3,0.1,0.0,140.0383071677171,86325,8.991000175476074,True,15,100,0.2
158,BSA,25,3,0.1,0.0,140.0383071677171,86325,8.994000434875488,True,15,100,0.2
159,EXACT,25,3,0.1,0.0,140.03830716771742,0,11.482000350952148,True,15,100,0.2
160,BAB,25,3,0.1,0.0,50.455830933857584,49236,0.11299999803304672,True,15,100,0.2
161,MOEA-QR-BAB,25,3,0.1,0.0,50.455830933857584,189834,0.3440000116825104,True,15,100,0.2
162,MOEA-QR-BSA,25,3,0.1,0.0,50.455830933857584,96945,9.166999816894531,True,15,100,0.2
163,BSA,25,3,0.1,0.0,50.455830933857584,96945,9.22599983215332,True,15,100,0.2
164,EXACT,25,3,0.1,0.0,50.455830933857584,0,16.714000701904297,True,15,100,0.2
165,BAB,25,3,0.1,0.0,392.82145111279243,41835,0.10000000149011612,True,15,100,0.2
166,MOEA-QR-BAB,25,3,0.1,0.0,392.82145111279243,126016,0.1899999976158142,True,15,100,0.2
167,MOEA-QR-BSA,25,3,0.1,0.0,392.82145111279226,98670,9.050000190734863,True,15,100,0.2
168,BSA,25,3,0.1,0.0,392.82145111279226,98670,9.118000030517578,True,15,100,0.2
169,EXACT,25,3,0.1,0.0,392.8214511127923,0,16.61400032043457,True,15,100,0.2
170,BAB,25,3,0.1,0.0,31.640097269651292,12767,0.03099999949336052,True,15,100,0.2
171,MOEA-QR-BAB,25,3,0.1,0.0,31.640097269651292,133801,0.19599999487400055,True,15,100,0.2
172,MOEA-QR-BSA,25,3,0.1,0.0,31.640097269651285,83460,9.13599967956543,True,15,100,0.2
173,BSA,25,3,0.1,0.0,31.640097269651285,83460,9.145999908447266,True,15,100,0.2
174,EXACT,25,3,0.1,0.0,31.64009726965127,0,16.70599937438965,True,15,100,0.2
175,BAB,25,3,0.1,0.0,123.87844715426452,30020,0.07500000298023224,True,15,100,0.2
176,MOEA-QR-BAB,25,3,0.1,0.0,123.87844715426452,234060,0.3869999945163727,True,15,100,0.2
177,MOEA-QR-BSA,25,3,0.1,0.0,123.87844715426448,101265,8.994000434875488,True,15,100,0.2
178,BSA,25,3,0.1,0.0,123.87844715426448,101265,9.020999908447266,True,15,100,0.2
179,EXACT,25,3,0.1,0.0,123.87844715426442,0,16.610000610351562,True,15,100,0.2
180,BAB,25,3,0.1,0.0,61.86994837061287,29059,0.07900000363588333,True,15,100,0.2
181,MOEA-QR-BAB,25,3,0.1,0.0,61.86994837061287,148604,0.23499999940395355,True,15,100,0.2
182,MOEA-QR-BSA,25,3,0.1,0.0,61.869948370612896,85110,9.234999656677246,True,15,100,0.2
183,BSA,25,3,0.1,0.0,61.869948370612896,85110,9.253000259399414,True,15,100,0.2
184,EXACT,25,3,0.1,0.0,61.86994837061292,0,16.82200050354004,True,15,100,0.2
185,BAB,25,3,0.1,0.0,97.93290644079141,22669,0.0560000017285347,True,15,100,0.2
186,MOEA-QR-BAB,25,3,0.1,0.0,97.93290644079141,151408,0.2669999897480011,True,15,100,0.2
187,MOEA-QR-BSA,25,3,0.1,0.0,97.93290644079137,96315,9.065999984741211,True,15,100,0.2
188,BSA,25,3,0.1,0.0,97.93290644079137,96315,9.0600004196167,True,15,100,0.2
189,EXACT,25,3,0.1,0.0,97.93290644079143,0,16.691999435424805,True,15,100,0.2
190,BAB,25,3,0.1,0.0,44.85288752456928,14284,0.04100000113248825,True,15,100,0.2
191,MOEA-QR-BAB,25,3,0.1,0.0,44.85288752456928,122545,0.18400000035762787,True,15,100,0.2
192,MOEA-QR-BSA,25,3,0.1,0.0,45.69443888541338,80220,9.086999893188477,True,15,100,0.2
193,BSA,25,3,0.1,0.0,45.69443888541338,80220,9.104999542236328,True,15,100,0.2
194,EXACT,25,3,0.1,0.0,44.85288752456928,0,16.6200008392334,True,15,100,0.2
195,BAB,25,3,0.1,0.0,27.969119597579578,38575,0.12099999934434891,True,15,100,0.2
