,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
4604,EXACT,20,3,0.1,0.0,69.79982820779597,0,0.2832010090351105,True,12,100,0.2
4605,BAB,20,3,0.1,0.0,0.6837911412871125,4723,0.00943399965763092,True,12,100,0.2
4606,MOEA-QR-BAB,20,3,0.1,0.0,0.6837911412871125,14249,0.017264999449253082,True,12,100,0.2
4607,MOEA-QR-BSA,20,3,0.1,0.0,0.6837911412871136,29460,1.8475749492645264,True,12,100,0.2
4608,BSA,20,3,0.1,0.0,0.6837911412871136,29460,1.8555539846420288,True,12,100,0.2
4609,EXACT,20,3,0.1,0.0,0.6837911412871165,0,0.27875199913978577,True,12,100,0.2
4610,BAB,20,3,0.1,0.0,110.36935875202255,4680,0.010060999542474747,True,12,100,0.2
4611,MOEA-QR-BAB,20,3,0.1,0.0,110.36935875202255,13259,0.015576000325381756,True,12,100,0.2
4612,MOEA-QR-BSA,20,3,0.1,0.0,110.36935875202238,31710,1.8108489513397217,True,12,100,0.2
4613,BSA,20,3,0.1,0.0,110.36935875202238,31710,1.8222320079803467,True,12,100,0.2
4614,EXACT,20,3,0.1,0.0,110.36935875202235,0,0.2803249955177307,True,12,100,0.2
4615,BAB,20,3,0.1,0.0,8.85773384909428,2738,0.004594999831169844,True,12,100,0.2
4616,MOEA-QR-BAB,20,3,0.1,0.0,8.85773384909428,12342,0.013384000398218632,True,12,100,0.2
4617,MOEA-QR-BSA,20,3,0.1,0.0,8.857733849094293,29220,1.7878119945526123,True,12,100,0.2
4618,BSA,20,3,0.1,0.0,8.857733849094293,29220,1.7891329526901245,True,12,100,0.2
4619,EXACT,20,3,0.1,0.0,8.857733849094359,0,0.28249800205230713,True,12,100,0.2
4620,BAB,20,3,0.1,0.0,46.332660101022896,3608,0.006901000160723925,True,12,100,0.2
4621,MOEA-QR-BAB,20,3,0.1,0.0,46.332660101022896,14131,0.014886000193655491,True,12,100,0.2
4622,MOEA-QR-BSA,20,3,0.1,0.0,46.33266010102283,30375,1.8176640272140503,True,12,100,0.2
4623,BSA,20,3,0.1,0.0,46.33266010102283,30375,1.7986849546432495,True,12,100,0.2
4624,EXACT,20,3,0.1,0.0,46.33266010102284,0,0.28251001238822937,True,12,100,0.2
4625,BAB,20,3,0.1,0.0,5.552317607911022,2557,0.004995000082999468,True,12,100,0.2
4626,MOEA-QR-BAB,20,3,0.1,0.0,5.552317607911022,13847,0.015740999951958656,True,12,100,0.2
4627,MOEA-QR-BSA,20,3,0.1,0.0,5.552317607910992,19725,1.7777609825134277,True,12,100,0.2
4628,BSA,20,3,0.1,0.0,5.552317607910992,19725,1.7437020540237427,True,12,100,0.2
4629,EXACT,20,3,0.1,0.0,5.552317607911027,0,0.28020501136779785,True,12,100,0.2
4630,BAB,20,3,0.1,0.0,13.559336676267277,5392,0.010602000169456005,True,12,100,0.2
4631,MOEA-QR-BAB,20,3,0.1,0.0,13.559336676267277,17617,0.02108200080692768,True,12,100,0.2
4632,MOEA-QR-BSA,20,3,0.1,0.0,13.559336676267279,29865,1.9434900283813477,True,12,100,0.2
4633,BSA,20,3,0.1,0.0,13.559336676267279,29865,1.947160005569458,True,12,100,0.2
4634,EXACT,20,3,0.1,0.0,13.559336676267298,0,0.2793729901313782,True,12,100,0.2
4635,BAB,20,3,0.1,0.0,10.905505971135014,2846,0.0065460000187158585,True,12,100,0.2
4636,MOEA-QR-BAB,20,3,0.1,0.0,10.905505971135014,12491,0.012570000253617764,True,12,100,0.2
4637,MOEA-QR-BSA,20,3,0.1,0.0,10.905505971135003,28950,1.7886450290679932,True,12,100,0.2
4638,BSA,20,3,0.1,0.0,10.905505971135003,28950,1.7896100282669067,True,12,100,0.2
4639,EXACT,20,3,0.1,0.0,10.905505971135009,0,0.2806920111179352,True,12,100,0.2
4640,BAB,20,3,0.1,0.0,61.29293620937009,5293,0.00926200021058321,True,12,100,0.2
4641,MOEA-QR-BAB,20,3,0.1,0.0,61.29293620937009,18434,0.02149300090968609,True,12,100,0.2
4642,MOEA-QR-BSA,20,3,0.1,0.0,61.29293620936993,22440,1.8135169744491577,True,12,100,0.2
4643,BSA,20,3,0.1,0.0,61.29293620936993,22440,1.8062729835510254,True,12,100,0.2
4644,EXACT,20,3,0.1,0.0,61.29293620936973,0,0.282258003950119,True,12,100,0.2
4645,BAB,20,3,0.1,0.0,14.200529382871249,4415,0.008595000021159649,True,12,100,0.2
4646,MOEA-QR-BAB,20,3,0.1,0.0,14.200529382871249,15511,0.016516000032424927,True,12,100,0.2
4647,MOEA-QR-BSA,20,3,0.1,0.0,14.200529382871295,44070,1.8085700273513794,True,12,100,0.2
4648,BSA,20,3,0.1,0.0,14.200529382871295,44070,1.8189719915390015,True,12,100,0.2
4649,EXACT,20,3,0.1,0.0,14.200529382871274,0,0.28422799706459045,True,12,100,0.2
4650,BAB,20,3,0.1,0.0,7.301820977150578,5187,0.010096999816596508,True,12,100,0.2
4651,MOEA-QR-BAB,20,3,0.1,0.0,7.301820977150578,13607,0.015464000403881073,True,12,100,0.2
4652,MOEA-QR-BSA,20,3,0.1,0.0,7.333763447309257,35400,1.8395249843597412,True,12,100,0.2
4653,BSA,20,3,0.1,0.0,7.333763447309257,35400,1.8424290418624878,True,12,100,0.2
4654,EXACT,20,3,0.1,0.0,7.301820977150586,0,0.28014999628067017,True,12,100,0.2
4655,BAB,20,3,0.1,0.0,184.9343750909684,10119,0.017000999301671982,True,12,100,0.2
4656,MOEA-QR-BAB,20,3,0.1,0.0,184.9343750909684,12601,0.01372199971228838,True,12,100,0.2
4657,MOEA-QR-BSA,20,3,0.1,0.0,184.93437509096833,27600,1.8598129749298096,True,12,100,0.2
4658,BSA,20,3,0.1,0.0,184.93437509096833,27600,1.861752986907959,True,12,100,0.2
4659,EXACT,20,3,0.1,0.0,184.93437509096842,0,0.28060099482536316,True,12,100,0.2
4660,BAB,20,3,0.1,0.0,11.02260444491991,2390,0.004759000148624182,True,12,100,0.2
4661,MOEA-QR-BAB,20,3,0.1,0.0,11.02260444491991,12440,0.012137000449001789,True,12,100,0.2
4662,MOEA-QR-BSA,20,3,0.1,0.0,11.022604444919867,41925,1.7962599992752075,True,12,100,0.2
4663,BSA,20,3,0.1,0.0,11.022604444919867,41925,1.8044320344924927,True,12,100,0.2
4664,EXACT,20,3,0.1,0.0,11.022604444919885,0,0.28149598836898804,True,12,100,0.2
4665,BAB,20,3,0.1,0.0,24.787450568246996,3675,0.0054790000431239605,True,12,100,0.2
4666,MOEA-QR-BAB,20,3,0.1,0.0,24.787450568246996,14161,0.01637299917638302,True,12,100,0.2
4667,MOEA-QR-BSA,20,3,0.1,0.0,24.787450568246967,32205,1.8379759788513184,True,12,100,0.2
4668,BSA,20,3,0.1,0.0,24.787450568246967,32205,1.8348079919815063,True,12,100,0.2
4669,EXACT,20,3,0.1,0.0,24.787450568247,0,0.2818869948387146,True,12,100,0.2
4670,BAB,20,3,0.1,0.0,13.475834555820086,9497,0.015630999580025673,True,12,100,0.2
4671,MOEA-QR-BAB,20,3,0.1,0.0,13.475834555820086,14602,0.01749500073492527,True,12,100,0.2
4672,MOEA-QR-BSA,20,3,0.1,0.0,13.475834555820093,36480,1.8908660411834717,True,12,100,0.2
4673,BSA,20,3,0.1,0.0,13.475834555820093,36480,1.8784960508346558,True,12,100,0.2
4674,EXACT,20,3,0.1,0.0,13.475834555820098,0,0.28125500679016113,True,12,100,0.2
4675,BAB,20,3,0.1,0.0,11.600473315565662,4689,0.00621700007468462,True,12,100,0.2
4676,MOEA-QR-BAB,20,3,0.1,0.0,11.600473315565662,13480,0.0144640002399683,True,12,100,0.2
4677,MOEA-QR-BSA,20,3,0.1,0.0,11.600473315565665,22815,1.8303760290145874,True,12,100,0.2
4678,BSA,20,3,0.1,0.0,11.600473315565665,22815,1.8347870111465454,True,12,100,0.2
4679,EXACT,20,3,0.1,0.0,11.600473315565674,0,0.28072699904441833,True,12,100,0.2
4680,BAB,20,3,0.1,0.0,10.969741147775485,4396,0.00877000018954277,True,12,100,0.2
4681,MOEA-QR-BAB,20,3,0.1,0.0,10.969741147775485,16684,0.018473999574780464,True,12,100,0.2
4682,MOEA-QR-BSA,20,3,0.1,0.0,10.969741147775492,33855,1.8845670223236084,True,12,100,0.2
4683,BSA,20,3,0.1,0.0,10.969741147775492,33855,1.8847570419311523,True,12,100,0.2
4684,EXACT,20,3,0.1,0.0,10.96974114777548,0,0.2804979979991913,True,12,100,0.2
4685,BAB,20,3,0.1,0.0,27.634958014479494,5512,0.012621999718248844,True,12,100,0.2
4686,MOEA-QR-BAB,20,3,0.1,0.0,27.634958014479494,13739,0.01601799950003624,True,12,100,0.2
4687,MOEA-QR-BSA,20,3,0.1,0.0,27.634958014479473,45540,1.9341390132904053,True,12,100,0.2
4688,BSA,20,3,0.1,0.0,27.634958014479473,45540,1.8825689554214478,True,12,100,0.2
4689,EXACT,20,3,0.1,0.0,27.634958014479484,0,0.28346899151802063,True,12,100,0.2
