,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio
378,MMEA-QR,100,5,0.3,0.0,1299.2420982379688,27,0.16211800277233124,0.976396002352442,1.8263089449107688,1.8918644000018423,False,True,53,50,0.2
379,MOEA-QR,100,5,0.3,0.0,1299.242098237969,29,0.3734000027179718,0.9763960023524422,1.8263089449107683,1.891864400001842,False,True,53,50,0.2
380,FAST-LTS,100,5,0.3,0.0,393.2771571677158,6,0.0016809999651741236,0.9999828300833662,0.6931012398046718,0.6932761609100475,False,True,53,50,0.2
381,FAST-LTS-MMEA-QR,100,5,0.3,0.0,388.07895483843674,25,0.16939499974250793,0.9999419558882342,1.0155747495892253,1.0158687080805078,False,True,53,50,0.2
382,FAST-LTS-MOEA-QR,100,5,0.3,0.0,388.07895483843686,24,0.39068201184272766,0.999941955888234,1.0155747495892276,1.01586870808051,False,True,53,50,0.2
383,MMEA-QR,100,5,0.3,0.0,388.07895483843674,27,0.1709430068731308,0.9999419558882342,1.0155747495892276,1.01586870808051,False,True,53,50,0.2
384,MOEA-QR,100,5,0.3,0.0,388.0789548384369,23,0.3900499939918518,0.999941955888234,1.0155747495892253,1.0158687080805078,False,True,53,50,0.2
385,FAST-LTS,100,5,0.3,0.0,602.1929926801939,9,0.0016410000098403543,0.9999845648545231,1.016291602549778,1.0164035797797903,False,True,53,50,0.2
386,FAST-LTS-MMEA-QR,100,5,0.3,0.0,602.192992680193,27,0.1657940000295639,0.9999845648545231,1.0162916025497888,1.0164035797798012,False,True,53,50,0.2
387,FAST-LTS-MOEA-QR,100,5,0.3,0.0,602.1929926801932,27,0.3916099965572357,0.9999845648545229,1.0162916025497872,1.0164035797797997,False,True,53,50,0.2
388,MMEA-QR,100,5,0.3,0.0,602.1929926801927,29,0.1720770001411438,0.9999845648545229,1.016291602549783,1.0164035797797955,False,True,53,50,0.2
389,MOEA-QR,100,5,0.3,0.0,602.192992680193,27,0.38985899090766907,0.9999845648545229,1.0162916025497883,1.0164035797798008,False,True,53,50,0.2
390,FAST-LTS,100,5,0.3,0.0,147.0157789132853,9,0.0015499999863095582,0.9995228329029691,0.47399574902332176,0.4810710900523162,False,True,53,50,0.2
391,FAST-LTS-MMEA-QR,100,5,0.3,0.0,147.0157789132851,28,0.1886730045080185,0.9995228329029691,0.4739957490233204,0.48107109005231463,False,True,53,50,0.2
392,FAST-LTS-MOEA-QR,100,5,0.3,0.0,147.015778913285,32,0.4306440055370331,0.9995228329029692,0.47399574902332064,0.4810710900523149,False,True,53,50,0.2
393,MMEA-QR,100,5,0.3,0.0,147.01577891328515,31,0.18511900305747986,0.9995228329029692,0.4739957490233253,0.4810710900523198,False,True,53,50,0.2
394,MOEA-QR,100,5,0.3,0.0,147.01577891328506,29,0.4259609878063202,0.9995228329029692,0.47399574902332064,0.481071090052315,False,True,53,50,0.2
395,FAST-LTS,100,5,0.3,0.0,201.3157399981795,8,0.0016729999624658376,0.9994653815860692,0.05152479310477137,0.09182579825458764,False,True,53,50,0.2
396,FAST-LTS-MMEA-QR,100,5,0.3,0.0,201.31573999817942,25,0.1723960041999817,0.9994653815860695,0.051524793104773196,0.0918257982545884,False,True,53,50,0.2
397,FAST-LTS-MOEA-QR,100,5,0.3,0.0,201.31573999817937,28,0.3787339925765991,0.9994653815860696,0.051524793104773654,0.09182579825458859,False,True,53,50,0.2
398,MMEA-QR,100,5,0.3,0.0,201.3157399981794,24,0.16954199969768524,0.9994653815860693,0.051524793104772544,0.09182579825458803,False,True,53,50,0.2
399,MOEA-QR,100,5,0.3,0.0,201.31573999817945,24,0.3878619968891144,0.9994653815860692,0.05152479310477671,0.09182579825459035,False,True,53,50,0.2
400,FAST-LTS,500,2,0.3,0.0,723.5575310851534,12,0.004522999981418252,0.9992888213060261,0.1584807881579846,0.1675475442231318,False,True,252,50,0.2
401,FAST-LTS-MMEA-QR,500,2,0.3,0.0,25985.783212686885,40,1.690858006477356,0.9963724709826969,3.9418573405098627,3.9437725997193445,False,True,252,50,0.2
402,FAST-LTS-MOEA-QR,500,2,0.3,0.0,35999.302824611426,40,8.389130592346191,0.9957537681272156,4.589418830398688,4.591284847071383,False,True,252,50,0.2
403,MMEA-QR,500,2,0.3,0.0,25280.74247046943,40,1.4985259771347046,0.9998701130922919,3.7131805411704297,3.713254394692421,False,True,252,50,0.2
404,MOEA-QR,500,2,0.3,0.0,29902.99999333382,40,8.23708724975586,0.9972312141311023,3.819193813095962,3.8207557548069526,False,True,252,50,0.2
405,FAST-LTS,500,2,0.3,0.0,266.8082482367033,10,0.02672999957576394,0.9999537839390455,0.4279611013547951,0.4282481020477365,False,True,252,50,0.2
406,FAST-LTS-MMEA-QR,500,2,0.3,0.0,5899.755809300728,40,1.7043639421463013,0.9999583366324065,2.050405814566629,2.050488611872384,False,True,252,50,0.2
407,FAST-LTS-MOEA-QR,500,2,0.3,0.0,6363.649032630295,40,8.5073881149292,0.9998862476004391,2.105147359451415,2.105263072428864,False,True,252,50,0.2
408,MMEA-QR,500,2,0.3,0.0,7447.691766493239,40,1.5019880533218384,0.999991470448226,2.3669670143602137,2.3669764323177724,False,True,252,50,0.2
409,MOEA-QR,500,2,0.3,0.0,5421.673976016473,40,8.147297859191895,0.9999917704193144,2.0035656509380364,2.0035751801348494,False,True,252,50,0.2
410,FAST-LTS,500,2,0.3,0.0,3585.937337160313,18,0.021993000525981188,0.9991562676743247,1.6688556887237183,1.6699199896005434,False,True,252,50,0.2
411,FAST-LTS-MMEA-QR,500,2,0.3,0.0,26793.9535026307,40,1.7244080305099487,0.9996150097250349,3.8354312635052334,3.835634651935448,False,True,252,50,0.2
412,FAST-LTS-MOEA-QR,500,2,0.3,0.0,27269.097554877313,40,8.385478019714355,0.9992650655285661,4.045899229055974,4.046282344588447,False,True,252,50,0.2
413,MMEA-QR,500,2,0.3,0.0,39414.01046983172,40,1.5075980424880981,0.9989628243109027,4.780754069078969,4.781286790809846,False,True,252,50,0.2
414,MOEA-QR,500,2,0.3,0.0,28080.090819955527,40,9.454011917114258,0.9996621022911816,4.493200848076852,4.493371024790767,False,True,252,50,0.2
415,FAST-LTS,500,2,0.3,0.0,3790.418970271977,17,0.026157000102102757,0.9993841131708557,1.0522232198416643,1.0534234456770228,False,True,252,50,0.2
416,FAST-LTS-MMEA-QR,500,2,0.3,0.0,20834.16438109023,40,1.6926939487457275,0.9999901223769366,1.682820470055175,1.682971864413743,False,True,252,50,0.2
417,FAST-LTS-MOEA-QR,500,2,0.3,0.0,23044.5931762306,40,8.367785453796387,0.9997680038585623,2.422852846863916,2.4231670225697663,False,True,252,50,0.2
418,MMEA-QR,500,2,0.3,0.0,29315.778324772808,40,1.4710530042648315,0.9998009648181255,2.5637810774199847,2.5640610765705687,False,True,252,50,0.2
419,MOEA-QR,500,2,0.3,0.0,16851.89728805153,40,7.842909812927246,0.9998815243166004,0.6948698073043534,0.6961919122073056,False,True,252,50,0.2
420,FAST-LTS,500,2,0.3,0.0,752.8683232205985,9,0.02072699973359704,0.9999916011412782,0.1599781226124239,0.16335816800695033,False,True,252,50,0.2
421,FAST-LTS-MMEA-QR,500,2,0.3,0.0,24688.682923126355,40,1.5843900442123413,0.9999272573956256,3.6394649220966153,3.6395478446723897,False,True,252,50,0.2
422,FAST-LTS-MOEA-QR,500,2,0.3,0.0,26945.156800870856,40,7.969466209411621,0.9991477940115077,3.018800376030672,3.0205643188693827,False,True,252,50,0.2
423,MMEA-QR,500,2,0.3,0.0,24892.21900331873,40,1.4554580450057983,0.9990621677292015,3.6652775931237254,3.6659394443654367,False,True,252,50,0.2
424,MOEA-QR,500,2,0.3,0.0,28465.40569413139,40,8.946562767028809,0.9990051914561274,4.128086059543327,4.128629753719061,False,True,252,50,0.2
425,FAST-LTS,500,2,0.3,0.0,299.93394608825656,14,0.02826100029051304,0.9999545730289998,0.20998413917887174,0.21041767534708786,False,True,252,50,0.2
426,FAST-LTS-MMEA-QR,500,2,0.3,0.0,28799.314202672314,40,1.6229809522628784,0.9998055188251339,1.085926528376924,1.0863086756309706,False,True,252,50,0.2
427,FAST-LTS-MOEA-QR,500,2,0.3,0.0,33202.38605183959,40,8.259578704833984,0.999770910047543,0.8627075848352614,0.8635186260844812,False,True,252,50,0.2
428,MMEA-QR,500,2,0.3,0.0,31703.528504040754,40,1.5253089666366577,0.9982587285964761,0.6970764478665992,0.7030352893495215,False,True,252,50,0.2
429,MOEA-QR,500,2,0.3,0.0,22060.603828465803,40,8.654687881469727,0.9999714431451205,0.165744385563278,0.16626896342167422,False,True,252,50,0.2
430,FAST-LTS,500,2,0.3,0.0,1264.9107416832026,11,0.02372199995443225,0.9998934309396672,0.023849080368787773,0.032348448503296906,False,True,252,50,0.2
431,FAST-LTS-MMEA-QR,500,2,0.3,0.0,45590.99950762504,40,1.7062770128250122,0.9996947103374865,5.9119931982816265,5.912160106333457,False,True,252,50,0.2
432,FAST-LTS-MOEA-QR,500,2,0.3,0.0,44633.44041811133,40,8.366472244262695,0.9998734799268192,5.065870307592666,5.065964471175279,False,True,252,50,0.2
433,MMEA-QR,500,2,0.3,0.0,34719.781408096875,40,1.496654987335205,0.9998023806705192,4.554117890968178,4.55438980273767,False,True,252,50,0.2
434,MOEA-QR,500,2,0.3,0.0,37654.483519457215,40,8.28784465789795,0.9997668778016258,5.04798489282441,5.0483767519241995,False,True,252,50,0.2
435,FAST-LTS,500,2,0.3,0.0,7104.133921307247,13,0.028123000171035528,0.9951577346548276,1.9502582763723155,1.9554293519415535,False,True,252,50,0.2
436,FAST-LTS-MMEA-QR,500,2,0.3,0.0,49482.74177073942,40,1.6784440279006958,0.9923081765549826,4.4414713729569835,4.445723362767595,False,True,252,50,0.2
437,FAST-LTS-MOEA-QR,500,2,0.3,0.0,31272.577495351623,40,8.271310806274414,0.999641805792295,3.533431025255419,3.5336582475401284,False,True,252,50,0.2
438,MMEA-QR,500,2,0.3,0.0,44997.860404976556,40,1.4736859798431396,0.9982630210101991,5.892255941475854,5.8928946815275784,False,True,252,50,0.2
439,MOEA-QR,500,2,0.3,0.0,39546.579597524404,40,8.032722473144531,0.9998674589753596,3.5086413442715774,3.5090291441274046,False,True,252,50,0.2
440,FAST-LTS,500,2,0.3,0.0,4239.253172678898,17,0.024790999945253134,0.9999929454077691,0.0955770595998742,0.09623805278878451,False,True,252,50,0.2
441,FAST-LTS-MMEA-QR,500,2,0.3,0.0,31456.459506087627,40,1.6701070070266724,0.9990034644944825,0.1439341668508391,0.1598071374608233,False,True,252,50,0.2
442,FAST-LTS-MOEA-QR,500,2,0.3,0.0,34006.416994021536,40,8.388606071472168,0.9992558785397311,0.7214462467680673,0.7240582559858734,False,True,252,50,0.2
443,MMEA-QR,500,2,0.3,0.0,31012.975451192047,40,1.4605729579925537,0.9997783087132053,1.2596717722462187,1.2608847135917682,False,True,252,50,0.2
444,MOEA-QR,500,2,0.3,0.0,30187.958848899114,40,8.214104652404785,0.999623753101418,0.728477063779117,0.7302725440227427,False,True,252,50,0.2
445,FAST-LTS,500,2,0.3,0.0,1185.1784390503603,18,0.023560999892652035,0.9999977815305273,0.4581313001987473,0.4581568344722319,False,True,252,50,0.2
446,FAST-LTS-MMEA-QR,500,2,0.3,0.0,49792.92377667442,40,1.6839070320129395,0.9999151109318017,5.107112935558233,5.107145717342816,False,True,252,50,0.2
447,FAST-LTS-MOEA-QR,500,2,0.3,0.0,41498.28008831464,40,8.217450141906738,0.9995935000809053,4.712176091497368,4.712478364424938,False,True,252,50,0.2
448,MMEA-QR,500,2,0.3,0.0,51398.58432079898,40,1.472735047340393,0.992552028020883,5.296769512943147,5.2995226462246805,False,True,252,50,0.2
449,MOEA-QR,500,2,0.3,0.0,72864.89798731654,40,7.985519886016846,0.9989853489775902,7.07897145689255,7.079256145006797,False,True,252,50,0.2
450,FAST-LTS,500,5,0.3,0.0,4912.708870174483,21,0.03459399985149503,0.9991632932553642,1.51754815146814,1.5203122288863118,False,True,253,50,0.2
451,FAST-LTS-MMEA-QR,500,5,0.3,0.0,17926.97014183429,40,2.3593900203704834,0.9991628984760341,3.1416243704540596,3.143216529806258,False,True,253,50,0.2
452,FAST-LTS-MOEA-QR,500,5,0.3,0.0,21921.880880468314,40,8.84460735321045,0.9973755623851879,3.3028766507886176,3.3069576938976972,False,True,253,50,0.2
453,MMEA-QR,500,5,0.3,0.0,18874.697277156494,40,2.1541569232940674,0.9978213854201011,2.8270837515633143,2.8316186787844835,False,True,253,50,0.2
454,MOEA-QR,500,5,0.3,0.0,22007.38405314912,40,8.210241317749023,0.995520725970097,0.9251555180990927,0.9489178792036015,False,True,253,50,0.2
455,FAST-LTS,500,5,0.3,0.0,3881.8915547191273,16,0.035459999926388264,0.9985529689961508,0.08657022887900576,0.1486207158775842,False,True,253,50,0.2
456,FAST-LTS-MMEA-QR,500,5,0.3,0.0,20638.347136227207,40,2.1677420139312744,0.9983104344349607,3.720470105350644,3.7227576570447116,False,True,253,50,0.2
457,FAST-LTS-MOEA-QR,500,5,0.3,0.0,18736.9521795118,40,8.833166122436523,0.9990858406180322,1.8546496631761111,1.8571189373020476,False,True,253,50,0.2
458,MMEA-QR,500,5,0.3,0.0,33881.16923049431,40,2.1412220001220703,0.9939180903417437,4.036951184902306,4.044949912271732,False,True,253,50,0.2
459,MOEA-QR,500,5,0.3,0.0,26502.074028643776,40,8.693795204162598,0.9966915439361038,3.4308462625039424,3.4356707271935867,False,True,253,50,0.2
460,FAST-LTS,500,5,0.3,0.0,4458.4333214210965,18,0.03869600035250187,0.997924693352296,0.8065425075518184,0.8197172808664942,False,True,253,50,0.2
461,FAST-LTS-MMEA-QR,500,5,0.3,0.0,26968.419328179585,40,2.3623030185699463,0.9984560539151505,2.689753167886476,2.692656720804005,False,True,253,50,0.2
462,FAST-LTS-MOEA-QR,500,5,0.3,0.0,33898.87086578909,40,8.933503150939941,0.9979397889455199,4.915929519875185,4.9184097087559655,False,True,253,50,0.2
463,MMEA-QR,500,5,0.3,0.0,43228.79281985952,40,2.145374059677124,0.999014753729844,5.459570608027143,5.460493843343244,False,True,253,50,0.2
464,MOEA-QR,500,5,0.3,0.0,30062.296034667797,40,8.850908279418945,0.9981480871800796,3.5017674613453083,3.505168008522354,False,True,253,50,0.2
465,FAST-LTS,500,5,0.3,0.0,729.3041015321201,15,0.04057199973613024,0.9998458571814877,0.39845662105241764,0.4005920331377401,False,True,253,50,0.2
466,FAST-LTS-MMEA-QR,500,5,0.3,0.0,18989.993096302947,40,2.404473066329956,0.99955267333153,0.6056299423250922,0.6098677548814119,False,True,253,50,0.2
467,FAST-LTS-MOEA-QR,500,5,0.3,0.0,11489.992764662675,40,9.42728042602539,0.9997185638314717,0.005634936347160724,0.055916049817460345,False,True,253,50,0.2
468,MMEA-QR,500,5,0.3,0.0,28390.424598994636,40,2.2092370986938477,0.9976786590998383,0.7479195802499525,0.7635855656468143,False,True,253,50,0.2
469,MOEA-QR,500,5,0.3,0.0,29167.089492261428,40,9.31981086730957,0.9984554358668312,0.17458828053230852,0.21789224906521115,False,True,253,50,0.2
470,FAST-LTS,500,5,0.3,0.0,303.0232881788816,14,0.03695700038224459,0.9999073862653027,0.02909302040807687,0.04211908420028145,False,True,253,50,0.2
471,FAST-LTS-MMEA-QR,500,5,0.3,0.0,59949.23356102171,40,2.363832950592041,0.998695439720486,5.642391373152718,5.64417823117819,False,True,253,50,0.2
472,FAST-LTS-MOEA-QR,500,5,0.3,0.0,51630.15529402486,40,8.923667907714844,0.9992855143176466,5.442666089921951,5.443482945044733,False,True,253,50,0.2
473,MMEA-QR,500,5,0.3,0.0,56892.36835371534,40,2.204540967941284,0.9996335212902682,5.576183372365497,5.576520485398222,False,True,253,50,0.2
474,MOEA-QR,500,5,0.3,0.0,48330.32546770128,40,8.73953628540039,0.9993999898318046,4.862255425402756,4.8631330160769775,False,True,253,50,0.2
475,FAST-LTS,500,5,0.3,0.0,349.8380077726484,16,0.03807400073856115,0.9998836636230535,0.07563417705137396,0.0830066672805147,False,True,253,50,0.2
476,FAST-LTS-MMEA-QR,500,5,0.3,0.0,27720.282460675877,40,2.3796119689941406,0.9996504906185584,0.9437558957874916,0.9456151906259209,False,True,253,50,0.2
477,FAST-LTS-MOEA-QR,500,5,0.3,0.0,34717.028052872534,40,9.45491886138916,0.998029744392279,0.3600055230092441,0.387775854961009,False,True,253,50,0.2
478,MMEA-QR,500,5,0.3,0.0,40238.37692905054,40,2.2045719623565674,0.9991847944909702,0.3036208550721484,0.3169011048955195,False,True,253,50,0.2
479,MOEA-QR,500,5,0.3,0.0,43146.73340257268,40,9.146295547485352,0.9981968148928462,1.5340147905625519,1.539946875459261,False,True,253,50,0.2
480,FAST-LTS,500,5,0.3,0.0,2771.7936441822553,18,0.03894700016826391,0.9985308495051487,0.41453052536252966,0.43230738113203127,False,True,253,50,0.2
481,FAST-LTS-MMEA-QR,500,5,0.3,0.0,14761.304429760674,40,2.3942270278930664,0.999714535420161,2.4867668336420663,2.48734815290694,False,True,253,50,0.2
482,FAST-LTS-MOEA-QR,500,5,0.3,0.0,17417.24591892611,40,8.934515953063965,0.9997037982960524,2.437825234436675,2.4384680237104956,False,True,253,50,0.2
483,MMEA-QR,500,5,0.3,0.0,15993.476958041916,40,2.186378002166748,0.9997391695712936,2.452192853446077,2.4527390045655504,False,True,253,50,0.2
484,MOEA-QR,500,5,0.3,0.0,16053.318546200422,40,8.789416313171387,0.9998731031077793,2.277904185443401,2.278220938905468,False,True,253,50,0.2
485,FAST-LTS,500,5,0.3,0.0,5488.328964307884,19,0.03619600087404251,0.9999268963405709,0.08123884906180553,0.09607809617199116,False,True,253,50,0.2
486,FAST-LTS-MMEA-QR,500,5,0.3,0.0,74132.10642978098,40,2.1943209171295166,0.9996180286663907,7.095155821991945,7.095433616600986,False,True,253,50,0.2
487,FAST-LTS-MOEA-QR,500,5,0.3,0.0,95945.32998245368,40,8.938467025756836,0.9974491853549675,7.552530076027893,7.55421882695308,False,True,253,50,0.2
488,MMEA-QR,500,5,0.3,0.0,74576.90523031497,40,2.2187869548797607,0.999368554808956,6.94414929656661,6.944678641039736,False,True,253,50,0.2
489,MOEA-QR,500,5,0.3,0.0,61758.78554387601,40,8.813596725463867,0.9989169236606275,5.3707059461931665,5.371726760860265,False,True,253,50,0.2
490,FAST-LTS,500,5,0.3,0.0,2055.562610844566,9,0.04100699909031391,0.998173120099504,0.6609892091172854,0.6746855965662343,False,True,253,50,0.2
491,FAST-LTS-MMEA-QR,500,5,0.3,0.0,47780.49917240266,40,2.344248056411743,0.9979077320001202,1.1277731051092916,1.137053081144711,False,True,253,50,0.2
492,FAST-LTS-MOEA-QR,500,5,0.3,0.0,36964.278563708984,40,9.445611000061035,0.9991139488579173,1.7922582813098213,1.7947126078377962,False,True,253,50,0.2
493,MMEA-QR,500,5,0.3,0.0,56062.58494206186,40,2.1828320026397705,0.9962508493898934,1.5320880927291813,1.5443137507150044,False,True,253,50,0.2
494,MOEA-QR,500,5,0.3,0.0,32856.53658151593,40,9.312211036682129,0.9974618281315762,0.7782952290258726,0.7943278847836504,False,True,253,50,0.2
495,FAST-LTS,500,5,0.3,0.0,1214.2915738519703,13,0.04086200054734945,0.9999385808898146,0.00232811463121195,0.02486183083427304,False,True,253,50,0.2
496,FAST-LTS-MMEA-QR,500,5,0.3,0.0,24282.317439486782,40,2.1448769569396973,0.9998265364930746,0.3187514318318012,0.3216735671848173,False,True,253,50,0.2
497,FAST-LTS-MOEA-QR,500,5,0.3,0.0,21776.046032195514,40,8.734457969665527,0.9996018676364334,0.15297576058270473,0.16690834832708823,False,True,253,50,0.2
498,MMEA-QR,500,5,0.3,0.0,17749.76144042628,40,1.9811749458312988,0.9999055427027652,0.052855490753443715,0.06127045645709759,False,True,253,50,0.2
499,MOEA-QR,500,5,0.3,0.0,27446.830832703174,40,8.851194381713867,0.9991459713202143,0.5923140496073923,0.5994613783654453,False,True,253,50,0.2
500,FAST-LTS,20,2,0.45,0.0,129.18393392362003,4,0.0030480000568786636,0.9999738693147305,0.16098513988087304,0.1725468297733192,False,True,12,50,0.2
501,FAST-LTS-MMEA-QR,20,2,0.45,0.0,129.18393392361992,8,0.036341000348329544,0.9999738693147305,0.16098513988087793,0.1725468297733238,False,True,12,50,0.2
502,FAST-LTS-MOEA-QR,20,2,0.45,0.0,129.18393392361995,7,0.022710999473929405,0.9999738693147305,0.16098513988087304,0.17254682977331925,False,True,12,50,0.2
503,MMEA-QR,20,2,0.45,0.0,129.18393392361992,6,0.006130999885499477,0.9999738693147305,0.16098513988087393,0.1725468297733201,False,True,12,50,0.2
504,MOEA-QR,20,2,0.45,0.0,129.18393392361992,5,0.00788899976760149,0.9999738693147305,0.16098513988087748,0.17254682977332308,False,True,12,50,0.2
505,FAST-LTS,20,2,0.45,0.0,165.1731031660523,5,0.0005090000049676746,0.9789170087388963,0.04039263563504569,0.354115388609548,False,True,12,50,0.2
506,FAST-LTS-MMEA-QR,20,2,0.45,0.0,148.8398646671382,9,0.007965999655425549,0.9999999374787634,0.007599411204302298,0.007622930327739312,False,True,12,50,0.2
507,FAST-LTS-MOEA-QR,20,2,0.45,0.0,148.8398646671382,5,0.009425999596714973,0.9999999374787633,0.0075994112043016315,0.007622930327738629,False,True,12,50,0.2
508,MMEA-QR,20,2,0.45,0.0,148.8398646671382,5,0.00761099997907877,0.9999999374787633,0.00759941120430252,0.0076229303277395135,False,True,12,50,0.2
509,MOEA-QR,20,2,0.45,0.0,148.8398646671382,6,0.008623999543488026,0.9999999374787633,0.0075994112043014095,0.007622930327738407,False,True,12,50,0.2
510,FAST-LTS,20,2,0.45,0.0,191.94663626600374,3,0.0005010000058973674,0.9977046610630932,1.458255935083838,1.4614720750158128,False,True,12,50,0.2
511,FAST-LTS-MMEA-QR,20,2,0.45,0.0,191.94663626600362,5,0.006436999887228012,0.9977046610630932,1.4582559350838413,1.461472075015816,False,True,12,50,0.2
512,FAST-LTS-MOEA-QR,20,2,0.45,0.0,191.94663626600365,5,0.00798300001770258,0.9977046610630932,1.45825593508384,1.4614720750158148,False,True,12,50,0.2
513,MMEA-QR,20,2,0.45,0.0,191.94663626600365,4,0.006324999965727329,0.9977046610630931,1.4582559350838409,1.4614720750158157,False,True,12,50,0.2
514,MOEA-QR,20,2,0.45,0.0,191.94663626600365,6,0.008165000006556511,0.9977046610630932,1.4582559350838409,1.4614720750158157,False,True,12,50,0.2
515,FAST-LTS,20,2,0.45,0.0,309.98864266361045,5,0.000530999997863546,0.9991564788284306,2.168177561575142,2.1692328566920986,False,True,12,50,0.2
516,FAST-LTS-MMEA-QR,20,2,0.45,0.0,309.9886426636103,4,0.0064929998479783535,0.9991564788284305,2.168177561575141,2.1692328566920978,False,True,12,50,0.2
517,FAST-LTS-MOEA-QR,20,2,0.45,0.0,309.9886426636103,5,0.00822100043296814,0.9991564788284305,2.1681775615751415,2.169232856692098,False,True,12,50,0.2
518,MMEA-QR,20,2,0.45,0.0,309.9886426636103,3,0.0062049999833106995,0.9991564788284306,2.16817756157514,2.169232856692097,False,True,12,50,0.2
519,MOEA-QR,20,2,0.45,0.0,309.9886426636102,6,0.007984000258147717,0.9991564788284305,2.16817756157514,2.169232856692097,False,True,12,50,0.2
520,FAST-LTS,20,2,0.45,0.0,2228.3705563784406,5,0.0005009999913454521,0.8136104983422262,0.928964529051696,1.5374370732668847,False,True,12,50,0.2
521,FAST-LTS-MMEA-QR,20,2,0.45,0.0,2228.3705563784397,5,0.005179999861866236,0.8136104983422262,0.9289645290516956,1.5374370732668845,False,True,12,50,0.2
522,FAST-LTS-MOEA-QR,20,2,0.45,0.0,2228.3705563784397,7,0.007044999860227108,0.8136104983422262,0.9289645290516956,1.5374370732668845,False,True,12,50,0.2
523,MMEA-QR,20,2,0.45,0.0,2228.3705563784397,4,0.005229999776929617,0.8136104983422262,0.9289645290516935,1.5374370732668832,False,True,12,50,0.2
524,MOEA-QR,20,2,0.45,0.0,2228.3705563784397,3,0.007267999928444624,0.8136104983422262,0.9289645290516961,1.537437073266885,False,True,12,50,0.2
525,FAST-LTS,20,2,0.45,0.0,312.57307708953385,5,0.0004850000113947317,0.9637927753737626,4.422294642099407,4.4375735750468195,False,True,12,50,0.2
526,FAST-LTS-MMEA-QR,20,2,0.45,0.0,312.5730770895338,5,0.006577999796718359,0.9637927753737626,4.422294642099407,4.4375735750468195,False,True,12,50,0.2
527,FAST-LTS-MOEA-QR,20,2,0.45,0.0,312.5730770895338,4,0.00835500005632639,0.9637927753737626,4.422294642099407,4.4375735750468195,False,True,12,50,0.2
528,MMEA-QR,20,2,0.45,0.0,312.5730770895338,6,0.006492000073194504,0.9637927753737626,4.422294642099413,4.437573575046825,False,True,12,50,0.2
529,MOEA-QR,20,2,0.45,0.0,312.5730770895338,4,0.00834100041538477,0.9637927753737628,4.422294642099406,4.437573575046818,False,True,12,50,0.2
530,FAST-LTS,20,2,0.45,0.0,799.7231624567494,3,0.00047699999959149864,0.9994707238512768,12.007990736818037,12.053634643254753,False,True,12,50,0.2
531,FAST-LTS-MMEA-QR,20,2,0.45,0.0,593.2382096633321,5,0.005913999862968922,0.986212639127165,5.531109857869626,5.536096809353143,False,True,12,50,0.2
532,FAST-LTS-MOEA-QR,20,2,0.45,0.0,593.2382096633321,5,0.008767999708652496,0.9862126391271648,5.531109857869635,5.536096809353152,False,True,12,50,0.2
533,MMEA-QR,20,2,0.45,0.0,593.238209663332,4,0.006004000082612038,0.9862126391271648,5.53110985786963,5.536096809353148,False,True,12,50,0.2
534,MOEA-QR,20,2,0.45,0.0,593.238209663332,7,0.008511999621987343,0.9862126391271648,5.531109857869631,5.536096809353149,False,True,12,50,0.2
535,FAST-LTS,20,2,0.45,0.0,3858.5065998977043,7,0.0005300000120769255,0.9905888991607278,8.303438873680967,8.314640861230536,False,True,12,50,0.2
536,FAST-LTS-MMEA-QR,20,2,0.45,0.0,3858.5065998977034,8,0.007331000175327063,0.9905888991607278,8.303438873680971,8.31464086123054,False,True,12,50,0.2
537,FAST-LTS-MOEA-QR,20,2,0.45,0.0,3858.5065998977034,6,0.009638000279664993,0.9905888991607278,8.303438873680964,8.314640861230533,False,True,12,50,0.2
538,MMEA-QR,20,2,0.45,0.0,3858.5065998977034,8,0.007559000048786402,0.9905888991607276,8.303438873680971,8.31464086123054,False,True,12,50,0.2
539,MOEA-QR,20,2,0.45,0.0,3858.5065998977034,3,0.0088919997215271,0.9905888991607276,8.303438873680967,8.314640861230536,False,True,12,50,0.2
540,FAST-LTS,20,2,0.45,0.0,269.563260480572,4,0.000495000000228174,0.999977171256231,0.7197802556896429,0.7201376201199828,False,True,12,50,0.2
541,FAST-LTS-MMEA-QR,20,2,0.45,0.0,269.5632604805719,4,0.005940999835729599,0.999977171256231,0.7197802556896438,0.7201376201199837,False,True,12,50,0.2
542,FAST-LTS-MOEA-QR,20,2,0.45,0.0,269.5632604805719,4,0.007278999779373407,0.9999771712562308,0.7197802556896407,0.7201376201199806,False,True,12,50,0.2
543,MMEA-QR,20,2,0.45,0.0,269.5632604805719,6,0.006018000189214945,0.9999771712562308,0.7197802556896433,0.7201376201199833,False,True,12,50,0.2
544,MOEA-QR,20,2,0.45,0.0,269.5632604805719,5,0.007679999805986881,0.9999771712562308,0.7197802556896411,0.7201376201199811,False,True,12,50,0.2
545,FAST-LTS,20,2,0.45,0.0,258.56912666198645,3,0.00047000000267871656,0.9998417532897268,1.1741581941550394,1.1745817123998026,False,True,12,50,0.2
546,FAST-LTS-MMEA-QR,20,2,0.45,0.0,258.56912666198633,5,0.007801000028848648,0.999841753289727,1.1741581941550367,1.1745817123998,False,True,12,50,0.2
